placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-05-08 08:00:00,2025-05-08 08:05:00,7
tojinbo-shotaro,Person,2025-05-08 08:05:00,2025-05-08 08:10:00,12
tojinbo-shotaro,Person,2025-05-08 08:10:00,2025-05-08 08:15:00,6
tojinbo-shotaro,Person,2025-05-08 08:15:00,2025-05-08 08:20:00,11
tojinbo-shotaro,Person,2025-05-08 08:20:00,2025-05-08 08:25:00,26
tojinbo-shotaro,Person,2025-05-08 08:25:00,2025-05-08 08:30:00,19
tojinbo-shotaro,Person,2025-05-08 08:30:00,2025-05-08 08:35:00,20
tojinbo-shotaro,Person,2025-05-08 08:35:00,2025-05-08 08:40:00,22
tojinbo-shotaro,Person,2025-05-08 08:40:00,2025-05-08 08:45:00,18
tojinbo-shotaro,Person,2025-05-08 08:45:00,2025-05-08 08:50:00,13
tojinbo-shotaro,Person,2025-05-08 08:50:00,2025-05-08 08:55:00,14
tojinbo-shotaro,Person,2025-05-08 08:55:00,2025-05-08 09:00:00,12
