placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-06-25 13:00:00,2025-06-25 13:05:00,93
tojinbo-shotaro,Person,2025-06-25 13:05:00,2025-06-25 13:10:00,40
tojinbo-shotaro,Person,2025-06-25 13:10:00,2025-06-25 13:15:00,64
tojinbo-shotaro,Person,2025-06-25 13:15:00,2025-06-25 13:20:00,45
tojinbo-shotaro,Person,2025-06-25 13:20:00,2025-06-25 13:25:00,60
tojinbo-shotaro,Person,2025-06-25 13:25:00,2025-06-25 13:30:00,69
tojinbo-shotaro,Person,2025-06-25 13:30:00,2025-06-25 13:35:00,50
tojinbo-shotaro,Person,2025-06-25 13:35:00,2025-06-25 13:40:00,63
tojinbo-shotaro,Person,2025-06-25 13:40:00,2025-06-25 13:45:00,72
tojinbo-shotaro,Person,2025-06-25 13:45:00,2025-06-25 13:50:00,40
tojinbo-shotaro,Person,2025-06-25 13:50:00,2025-06-25 13:55:00,57
tojinbo-shotaro,Person,2025-06-25 13:55:00,2025-06-25 14:00:00,56
