placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-03-17 13:00:00,2025-03-17 13:05:00,60
tojinbo-shotaro,Person,2025-03-17 13:05:00,2025-03-17 13:10:00,70
tojinbo-shotaro,Person,2025-03-17 13:10:00,2025-03-17 13:15:00,72
tojinbo-shotaro,Person,2025-03-17 13:15:00,2025-03-17 13:20:00,46
tojinbo-shotaro,Person,2025-03-17 13:20:00,2025-03-17 13:25:00,67
tojinbo-shotaro,Person,2025-03-17 13:25:00,2025-03-17 13:30:00,48
tojinbo-shotaro,Person,2025-03-17 13:30:00,2025-03-17 13:35:00,69
tojinbo-shotaro,Person,2025-03-17 13:35:00,2025-03-17 13:40:00,67
tojinbo-shotaro,Person,2025-03-17 13:40:00,2025-03-17 13:45:00,67
tojinbo-shotaro,Person,2025-03-17 13:45:00,2025-03-17 13:50:00,70
tojinbo-shotaro,Person,2025-03-17 13:50:00,2025-03-17 13:55:00,57
tojinbo-shotaro,Person,2025-03-17 13:55:00,2025-03-17 14:00:00,63
