placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-10-29 00:00:00,2025-10-29 01:00:00,0
tojinbo-shotaro,Person,2025-10-29 01:00:00,2025-10-29 02:00:00,1
tojinbo-shotaro,Person,2025-10-29 02:00:00,2025-10-29 03:00:00,1
tojinbo-shotaro,Person,2025-10-29 03:00:00,2025-10-29 04:00:00,0
tojinbo-shotaro,Person,2025-10-29 04:00:00,2025-10-29 05:00:00,20
tojinbo-shotaro,Person,2025-10-29 05:00:00,2025-10-29 06:00:00,60
tojinbo-shotaro,Person,2025-10-29 06:00:00,2025-10-29 07:00:00,106
tojinbo-shotaro,Person,2025-10-29 07:00:00,2025-10-29 08:00:00,68
tojinbo-shotaro,Person,2025-10-29 08:00:00,2025-10-29 09:00:00,230
tojinbo-shotaro,Person,2025-10-29 09:00:00,2025-10-29 10:00:00,410
tojinbo-shotaro,Person,2025-10-29 10:00:00,2025-10-29 11:00:00,1220
tojinbo-shotaro,Person,2025-10-29 11:00:00,2025-10-29 12:00:00,834
tojinbo-shotaro,Person,2025-10-29 12:00:00,2025-10-29 13:00:00,1172
tojinbo-shotaro,Person,2025-10-29 13:00:00,2025-10-29 14:00:00,955
tojinbo-shotaro,Person,2025-10-29 14:00:00,2025-10-29 15:00:00,1048
tojinbo-shotaro,Person,2025-10-29 15:00:00,2025-10-29 16:00:00,1161
tojinbo-shotaro,Person,2025-10-29 16:00:00,2025-10-29 17:00:00,631
tojinbo-shotaro,Person,2025-10-29 17:00:00,2025-10-29 18:00:00,70
tojinbo-shotaro,Person,2025-10-29 18:00:00,2025-10-29 19:00:00,6
tojinbo-shotaro,Person,2025-10-29 19:00:00,2025-10-29 20:00:00,0
tojinbo-shotaro,Person,2025-10-29 20:00:00,2025-10-29 21:00:00,0
tojinbo-shotaro,Person,2025-10-29 21:00:00,2025-10-29 22:00:00,0
tojinbo-shotaro,Person,2025-10-29 22:00:00,2025-10-29 23:00:00,7
tojinbo-shotaro,Person,2025-10-29 23:00:00,2025-10-30 00:00:00,0
