placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-20 09:00:00,2025-02-20 09:05:00,36
tojinbo-shotaro,Person,2025-02-20 09:05:00,2025-02-20 09:10:00,7
tojinbo-shotaro,Person,2025-02-20 09:10:00,2025-02-20 09:15:00,19
tojinbo-shotaro,Person,2025-02-20 09:15:00,2025-02-20 09:20:00,18
tojinbo-shotaro,Person,2025-02-20 09:20:00,2025-02-20 09:25:00,20
tojinbo-shotaro,Person,2025-02-20 09:25:00,2025-02-20 09:30:00,5
tojinbo-shotaro,Person,2025-02-20 09:30:00,2025-02-20 09:35:00,35
tojinbo-shotaro,Person,2025-02-20 09:35:00,2025-02-20 09:40:00,16
tojinbo-shotaro,Person,2025-02-20 09:40:00,2025-02-20 09:45:00,10
tojinbo-shotaro,Person,2025-02-20 09:45:00,2025-02-20 09:50:00,5
tojinbo-shotaro,Person,2025-02-20 09:50:00,2025-02-20 09:55:00,11
tojinbo-shotaro,Person,2025-02-20 09:55:00,2025-02-20 10:00:00,8
