placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-01-24 11:00:00,2026-01-24 11:05:00,21
tojinbo-shotaro,Person,2026-01-24 11:05:00,2026-01-24 11:10:00,19
tojinbo-shotaro,Person,2026-01-24 11:10:00,2026-01-24 11:15:00,22
tojinbo-shotaro,Person,2026-01-24 11:15:00,2026-01-24 11:20:00,53
tojinbo-shotaro,Person,2026-01-24 11:20:00,2026-01-24 11:25:00,44
tojinbo-shotaro,Person,2026-01-24 11:25:00,2026-01-24 11:30:00,34
tojinbo-shotaro,Person,2026-01-24 11:30:00,2026-01-24 11:35:00,28
tojinbo-shotaro,Person,2026-01-24 11:35:00,2026-01-24 11:40:00,38
tojinbo-shotaro,Person,2026-01-24 11:40:00,2026-01-24 11:45:00,28
tojinbo-shotaro,Person,2026-01-24 11:45:00,2026-01-24 11:50:00,4
tojinbo-shotaro,Person,2026-01-24 11:50:00,2026-01-24 11:55:00,47
tojinbo-shotaro,Person,2026-01-24 11:55:00,2026-01-24 12:00:00,47
