placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-06-01 00:00:00,2025-06-02 00:00:00,572,0,175,79,53,72,31,25,22,5,0,13,14,16,19,17,13,7,8,0,0,1,0,1,0,0,0,1
tojinbo-shotaro,Face,2025-06-02 00:00:00,2025-06-03 00:00:00,196,0,61,23,15,9,6,9,6,6,1,19,9,7,6,9,3,4,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-03 00:00:00,2025-06-04 00:00:00,19,0,0,4,4,1,4,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-04 00:00:00,2025-06-05 00:00:00,101,0,20,9,7,17,5,4,1,7,0,6,9,7,2,3,2,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-05 00:00:00,2025-06-06 00:00:00,73,0,13,12,7,10,7,1,2,5,0,1,4,3,3,0,2,2,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-06 00:00:00,2025-06-07 00:00:00,213,2,44,18,17,17,24,9,5,2,0,13,8,7,14,13,3,8,7,0,0,0,0,0,0,0,1,1
tojinbo-shotaro,Face,2025-06-07 00:00:00,2025-06-08 00:00:00,427,0,123,57,17,50,37,22,16,16,0,11,17,18,20,14,3,3,1,0,0,0,1,1,0,0,0,0
tojinbo-shotaro,Face,2025-06-08 00:00:00,2025-06-09 00:00:00,774,1,213,90,59,92,48,41,31,15,0,29,45,32,34,14,13,11,5,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-06-09 00:00:00,2025-06-10 00:00:00,170,0,45,11,17,16,18,7,7,3,0,12,8,8,2,6,6,1,1,0,0,0,1,1,0,0,0,0
tojinbo-shotaro,Face,2025-06-10 00:00:00,2025-06-11 00:00:00,91,0,7,5,3,4,21,10,7,27,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-11 00:00:00,2025-06-12 00:00:00,81,0,15,11,11,17,8,5,3,1,0,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-12 00:00:00,2025-06-13 00:00:00,100,1,23,7,9,7,3,6,8,3,0,5,5,5,5,9,3,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-13 00:00:00,2025-06-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-14 00:00:00,2025-06-15 00:00:00,67,1,11,6,9,11,7,4,0,1,0,3,2,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-15 00:00:00,2025-06-16 00:00:00,370,1,72,50,42,39,33,32,23,9,0,13,19,13,13,5,2,3,0,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-16 00:00:00,2025-06-17 00:00:00,165,0,31,11,15,20,17,4,6,2,0,6,15,9,11,5,6,5,1,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-17 00:00:00,2025-06-18 00:00:00,35,0,10,3,4,4,1,3,2,1,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-18 00:00:00,2025-06-19 00:00:00,74,0,19,5,7,17,3,4,4,2,0,2,4,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-19 00:00:00,2025-06-20 00:00:00,85,1,25,15,2,6,1,4,2,1,0,6,0,9,8,4,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-20 00:00:00,2025-06-21 00:00:00,86,0,24,7,10,8,1,5,4,1,0,7,7,5,1,1,2,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-21 00:00:00,2025-06-22 00:00:00,369,0,109,39,47,49,12,5,7,1,0,16,15,16,14,15,15,4,1,0,1,0,1,0,1,0,0,1
tojinbo-shotaro,Face,2025-06-22 00:00:00,2025-06-23 00:00:00,551,2,150,49,46,51,36,23,15,6,0,20,27,28,34,30,22,6,5,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-06-23 00:00:00,2025-06-24 00:00:00,56,0,17,6,4,8,3,1,0,1,0,2,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-24 00:00:00,2025-06-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-25 00:00:00,2025-06-26 00:00:00,109,1,24,11,3,8,10,2,6,8,1,5,1,7,8,3,3,3,4,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-06-26 00:00:00,2025-06-27 00:00:00,48,0,10,9,6,6,2,1,5,2,0,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-27 00:00:00,2025-06-28 00:00:00,293,0,63,33,22,40,32,17,13,5,0,17,8,8,15,8,6,2,2,0,1,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-28 00:00:00,2025-06-29 00:00:00,356,0,97,42,33,54,19,11,10,3,0,14,19,18,12,17,4,1,1,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-06-29 00:00:00,2025-06-30 00:00:00,378,4,91,33,40,51,32,12,12,2,0,12,16,21,26,12,6,5,2,0,0,0,0,1,0,0,0,0
