placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-02-01 00:00:00,2025-02-02 00:00:00,197,1,46,12,14,40,11,3,2,3,0,6,6,11,13,12,11,4,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-02 00:00:00,2025-02-03 00:00:00,295,0,48,29,24,25,20,7,5,6,0,21,21,24,18,23,16,6,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-03 00:00:00,2025-02-04 00:00:00,32,0,12,0,3,0,3,2,1,3,0,0,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-04 00:00:00,2025-02-05 00:00:00,13,0,1,2,0,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-05 00:00:00,2025-02-06 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-06 00:00:00,2025-02-07 00:00:00,17,0,2,0,4,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-07 00:00:00,2025-02-08 00:00:00,8,0,0,0,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-08 00:00:00,2025-02-09 00:00:00,33,0,4,4,5,6,5,2,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-09 00:00:00,2025-02-10 00:00:00,65,0,9,2,11,5,4,5,3,1,0,2,7,4,4,1,5,0,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-10 00:00:00,2025-02-11 00:00:00,71,0,10,8,6,9,7,4,4,2,0,3,0,8,5,2,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-11 00:00:00,2025-02-12 00:00:00,114,0,19,7,9,13,5,3,9,5,0,4,5,17,10,1,3,2,1,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-02-12 00:00:00,2025-02-13 00:00:00,91,0,8,10,10,9,9,8,4,3,0,4,5,3,7,2,5,0,3,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-13 00:00:00,2025-02-14 00:00:00,54,0,9,6,13,8,2,0,0,1,0,3,1,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-14 00:00:00,2025-02-15 00:00:00,130,0,24,16,19,8,3,4,8,3,0,6,5,4,11,7,5,5,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-15 00:00:00,2025-02-16 00:00:00,256,0,58,29,33,32,11,15,8,4,0,7,10,14,13,13,4,3,1,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-02-16 00:00:00,2025-02-17 00:00:00,484,1,98,34,52,68,37,30,18,9,0,23,16,24,22,22,14,10,5,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-17 00:00:00,2025-02-18 00:00:00,41,0,9,2,5,4,2,3,2,1,0,2,5,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-18 00:00:00,2025-02-19 00:00:00,78,1,13,5,8,9,4,0,0,1,0,9,10,3,8,1,2,0,2,0,0,2,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-19 00:00:00,2025-02-20 00:00:00,37,0,3,3,1,4,1,1,1,6,0,1,3,7,3,0,1,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-20 00:00:00,2025-02-21 00:00:00,44,0,13,3,5,5,1,4,0,0,0,1,2,4,3,0,0,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-21 00:00:00,2025-02-22 00:00:00,42,0,7,4,6,2,3,2,1,0,0,1,3,2,4,5,1,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-22 00:00:00,2025-02-23 00:00:00,102,0,22,7,5,12,12,7,1,1,0,7,10,7,6,4,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-23 00:00:00,2025-02-24 00:00:00,129,1,22,15,16,18,7,9,3,3,0,5,6,6,5,5,4,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-24 00:00:00,2025-02-25 00:00:00,92,0,30,14,8,7,8,5,3,0,0,2,2,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-25 00:00:00,2025-02-26 00:00:00,60,0,13,5,9,9,3,2,1,1,0,1,3,5,3,2,1,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-26 00:00:00,2025-02-27 00:00:00,118,0,15,7,15,26,9,5,2,3,0,5,3,8,6,5,2,2,4,0,0,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-27 00:00:00,2025-02-28 00:00:00,82,0,26,7,5,14,3,0,0,7,0,4,4,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-02-28 00:00:00,2025-03-01 00:00:00,163,1,38,15,14,7,10,8,3,4,0,9,12,13,9,3,6,7,2,0,0,1,0,0,1,0,0,0
