placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-01-01 00:00:00,2025-01-02 00:00:00,836,2,189,73,73,74,59,48,28,11,2,38,42,45,45,42,25,16,22,0,1,1,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-02 00:00:00,2025-01-03 00:00:00,664,2,141,48,57,93,49,39,31,17,0,33,33,27,36,20,16,7,14,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-03 00:00:00,2025-01-04 00:00:00,304,0,75,23,32,29,20,11,12,4,0,30,12,17,24,7,5,0,2,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-04 00:00:00,2025-01-05 00:00:00,744,1,176,63,71,76,34,52,22,12,0,41,50,44,54,16,16,10,6,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-05 00:00:00,2025-01-06 00:00:00,193,0,34,11,12,28,21,12,6,2,0,15,10,12,9,8,3,3,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-06 00:00:00,2025-01-07 00:00:00,4,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-07 00:00:00,2025-01-08 00:00:00,14,0,2,1,4,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-08 00:00:00,2025-01-09 00:00:00,25,0,8,3,2,5,0,0,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-09 00:00:00,2025-01-10 00:00:00,7,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-10 00:00:00,2025-01-11 00:00:00,24,0,3,1,1,4,3,1,1,2,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-11 00:00:00,2025-01-12 00:00:00,73,0,15,5,3,16,12,1,2,0,0,2,2,5,6,2,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-12 00:00:00,2025-01-13 00:00:00,388,0,72,24,37,53,32,16,9,7,0,32,20,25,30,12,7,6,3,0,1,1,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-01-13 00:00:00,2025-01-14 00:00:00,113,0,19,16,14,12,9,10,3,3,0,1,5,6,6,5,2,0,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-14 00:00:00,2025-01-15 00:00:00,11,0,0,1,1,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-15 00:00:00,2025-01-16 00:00:00,34,0,4,3,3,7,4,1,1,0,0,0,2,0,1,2,4,0,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-16 00:00:00,2025-01-17 00:00:00,25,0,1,1,3,2,2,2,1,1,0,4,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-17 00:00:00,2025-01-18 00:00:00,95,1,11,3,6,10,9,4,7,3,0,3,5,11,11,5,2,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-18 00:00:00,2025-01-19 00:00:00,201,0,48,21,16,26,9,6,5,0,0,5,6,18,28,5,2,5,0,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-01-19 00:00:00,2025-01-20 00:00:00,376,1,84,31,35,40,27,24,6,4,0,17,17,16,28,22,10,8,5,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-20 00:00:00,2025-01-21 00:00:00,47,0,15,6,3,6,3,3,2,1,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-21 00:00:00,2025-01-22 00:00:00,88,0,20,3,5,11,6,1,5,2,0,2,8,6,4,5,4,3,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-22 00:00:00,2025-01-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-23 00:00:00,2025-01-24 00:00:00,73,0,16,3,7,10,4,2,3,6,0,3,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-24 00:00:00,2025-01-25 00:00:00,112,0,24,5,11,16,10,7,6,0,0,2,5,7,7,5,2,5,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-25 00:00:00,2025-01-26 00:00:00,227,1,42,31,23,32,10,10,4,2,0,20,10,13,11,10,4,0,1,0,1,0,0,1,1,0,0,0
tojinbo-shotaro,Face,2025-01-26 00:00:00,2025-01-27 00:00:00,179,0,29,13,17,29,27,11,5,2,0,5,6,10,10,12,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-27 00:00:00,2025-01-28 00:00:00,127,1,21,16,8,11,8,6,6,9,0,3,2,9,14,4,3,4,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-28 00:00:00,2025-01-29 00:00:00,99,0,18,8,11,16,6,3,2,2,0,8,9,5,4,1,4,1,0,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2025-01-29 00:00:00,2025-01-30 00:00:00,63,0,11,9,5,5,6,1,1,1,0,1,2,4,5,4,2,2,3,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-30 00:00:00,2025-01-31 00:00:00,29,0,10,2,4,3,0,1,0,1,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-01-31 00:00:00,2025-02-01 00:00:00,40,0,12,3,2,8,6,0,2,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
