placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-03-01 00:00:00,2025-03-02 00:00:00,638,0,152,57,95,78,37,16,13,5,0,22,43,55,34,17,7,6,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-02 00:00:00,2025-03-03 00:00:00,218,0,34,30,26,35,23,6,4,3,0,7,11,13,11,6,6,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-03 00:00:00,2025-03-04 00:00:00,68,0,24,9,8,9,2,0,1,1,0,1,2,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-04 00:00:00,2025-03-05 00:00:00,49,0,6,5,6,6,2,3,2,3,0,3,2,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-05 00:00:00,2025-03-06 00:00:00,49,0,12,6,9,2,3,3,2,1,0,2,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-06 00:00:00,2025-03-07 00:00:00,156,0,20,14,13,11,5,8,5,7,0,15,10,5,11,11,10,8,1,0,0,0,1,0,1,0,0,0
tojinbo-shotaro,Face,2025-03-07 00:00:00,2025-03-08 00:00:00,271,0,49,23,30,20,9,8,5,8,0,19,19,32,19,11,6,4,8,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-08 00:00:00,2025-03-09 00:00:00,456,0,94,46,53,42,26,16,12,12,0,18,39,33,30,16,7,9,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-09 00:00:00,2025-03-10 00:00:00,492,0,121,85,64,37,26,17,11,7,0,17,22,30,26,17,9,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-10 00:00:00,2025-03-11 00:00:00,283,0,76,26,28,32,17,12,9,1,0,13,15,16,13,8,7,5,2,0,1,0,1,1,0,0,0,0
tojinbo-shotaro,Face,2025-03-11 00:00:00,2025-03-12 00:00:00,328,0,71,38,49,28,9,7,5,5,0,21,27,31,20,9,5,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-12 00:00:00,2025-03-13 00:00:00,473,0,96,52,44,48,26,16,13,10,0,37,46,39,17,17,2,4,5,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-13 00:00:00,2025-03-14 00:00:00,306,1,68,32,21,27,23,15,7,9,0,12,18,21,15,14,14,5,4,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-14 00:00:00,2025-03-15 00:00:00,362,1,113,54,42,28,13,11,8,3,1,12,24,20,11,11,5,2,2,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 00:00:00,2025-03-16 00:00:00,1000,1,244,118,88,104,67,52,34,15,0,48,52,48,65,21,26,8,9,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-16 00:00:00,2025-03-17 00:00:00,65,0,7,6,6,13,4,1,0,2,0,6,10,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-17 00:00:00,2025-03-18 00:00:00,127,0,22,11,20,11,10,2,2,0,0,7,12,12,9,5,2,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-18 00:00:00,2025-03-19 00:00:00,346,1,109,32,26,22,16,12,5,3,0,14,31,27,21,11,7,4,3,0,1,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-19 00:00:00,2025-03-20 00:00:00,76,0,12,8,10,6,2,6,2,0,0,1,2,11,7,3,3,1,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 00:00:00,2025-03-21 00:00:00,1026,3,193,83,77,106,77,55,42,27,0,40,66,89,60,44,26,24,13,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-21 00:00:00,2025-03-22 00:00:00,664,1,136,46,61,74,42,28,17,16,0,36,48,43,54,26,16,10,10,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-22 00:00:00,2025-03-23 00:00:00,1008,2,247,108,117,106,74,43,21,7,1,47,36,82,46,33,20,10,8,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-23 00:00:00,2025-03-24 00:00:00,1199,1,290,113,113,135,75,65,55,13,0,48,77,65,73,34,19,16,4,0,1,0,0,0,1,1,0,0
tojinbo-shotaro,Face,2025-03-24 00:00:00,2025-03-25 00:00:00,423,1,105,33,42,43,20,11,7,11,0,18,35,36,21,17,6,9,6,0,1,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-25 00:00:00,2025-03-26 00:00:00,553,0,122,53,59,50,32,30,18,1,0,35,44,42,26,16,11,9,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-26 00:00:00,2025-03-27 00:00:00,669,0,214,62,57,70,30,24,26,12,1,28,34,36,30,18,11,7,9,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-27 00:00:00,2025-03-28 00:00:00,908,3,235,74,78,97,62,23,22,10,0,60,63,55,49,34,33,5,4,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-28 00:00:00,2025-03-29 00:00:00,506,1,140,51,43,70,37,13,4,3,0,17,30,22,27,30,10,6,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-29 00:00:00,2025-03-30 00:00:00,1032,2,236,104,99,137,68,42,24,11,0,47,55,56,64,41,29,9,8,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-30 00:00:00,2025-03-31 00:00:00,727,0,206,54,40,62,46,36,22,11,0,63,57,34,30,23,15,20,7,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-03-31 00:00:00,2025-04-01 00:00:00,449,2,111,39,30,40,29,14,11,5,0,33,32,29,23,22,8,11,7,0,0,0,1,1,1,0,0,0
