placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-12-01 00:00:00,2025-12-02 00:00:00,167,0,30,12,5,11,18,7,9,6,0,8,7,9,15,14,10,6,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-02 00:00:00,2025-12-03 00:00:00,167,0,29,21,17,36,8,10,4,6,0,4,3,6,10,4,2,2,4,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-12-03 00:00:00,2025-12-04 00:00:00,81,0,21,6,7,6,5,4,5,0,0,5,2,5,2,6,5,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-04 00:00:00,2025-12-05 00:00:00,30,1,2,5,2,6,5,1,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-05 00:00:00,2025-12-06 00:00:00,62,0,12,11,6,9,5,3,1,4,0,0,4,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-06 00:00:00,2025-12-07 00:00:00,314,0,54,39,24,51,25,14,9,5,0,10,7,14,20,17,15,5,4,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-07 00:00:00,2025-12-08 00:00:00,429,3,89,29,61,71,29,16,6,1,0,17,34,19,20,8,12,4,6,0,0,0,1,2,1,0,0,0
tojinbo-shotaro,Face,2025-12-08 00:00:00,2025-12-09 00:00:00,155,0,37,18,16,19,11,7,4,0,0,8,12,6,7,3,3,3,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-09 00:00:00,2025-12-10 00:00:00,161,0,33,12,18,12,3,8,6,6,0,8,27,6,8,5,4,3,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-10 00:00:00,2025-12-11 00:00:00,92,0,18,7,11,12,8,2,0,0,0,4,4,7,12,4,1,0,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-12-11 00:00:00,2025-12-12 00:00:00,128,0,26,9,6,9,11,3,8,2,0,15,9,7,5,11,4,2,1,0,0,0,0,0,0,0,0,0
