placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-11-06 00:00:00,2025-11-06 01:00:00,0
tojinbo-shotaro,Person,2025-11-06 01:00:00,2025-11-06 02:00:00,1
tojinbo-shotaro,Person,2025-11-06 02:00:00,2025-11-06 03:00:00,2
tojinbo-shotaro,Person,2025-11-06 03:00:00,2025-11-06 04:00:00,0
tojinbo-shotaro,Person,2025-11-06 04:00:00,2025-11-06 05:00:00,5
tojinbo-shotaro,Person,2025-11-06 05:00:00,2025-11-06 06:00:00,75
tojinbo-shotaro,Person,2025-11-06 06:00:00,2025-11-06 07:00:00,73
tojinbo-shotaro,Person,2025-11-06 07:00:00,2025-11-06 08:00:00,123
tojinbo-shotaro,Person,2025-11-06 08:00:00,2025-11-06 09:00:00,312
tojinbo-shotaro,Person,2025-11-06 09:00:00,2025-11-06 10:00:00,799
tojinbo-shotaro,Person,2025-11-06 10:00:00,2025-11-06 11:00:00,961
tojinbo-shotaro,Person,2025-11-06 11:00:00,2025-11-06 12:00:00,1079
tojinbo-shotaro,Person,2025-11-06 12:00:00,2025-11-06 13:00:00,1387
tojinbo-shotaro,Person,2025-11-06 13:00:00,2025-11-06 14:00:00,1376
tojinbo-shotaro,Person,2025-11-06 14:00:00,2025-11-06 15:00:00,1344
tojinbo-shotaro,Person,2025-11-06 15:00:00,2025-11-06 16:00:00,1119
tojinbo-shotaro,Person,2025-11-06 16:00:00,2025-11-06 17:00:00,706
tojinbo-shotaro,Person,2025-11-06 17:00:00,2025-11-06 18:00:00,39
tojinbo-shotaro,Person,2025-11-06 18:00:00,2025-11-06 19:00:00,14
tojinbo-shotaro,Person,2025-11-06 19:00:00,2025-11-06 20:00:00,7
tojinbo-shotaro,Person,2025-11-06 20:00:00,2025-11-06 21:00:00,0
tojinbo-shotaro,Person,2025-11-06 21:00:00,2025-11-06 22:00:00,0
tojinbo-shotaro,Person,2025-11-06 22:00:00,2025-11-06 23:00:00,8
tojinbo-shotaro,Person,2025-11-06 23:00:00,2025-11-07 00:00:00,3
