placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-11-20 00:00:00,2025-11-20 01:00:00,0
tojinbo-shotaro,Person,2025-11-20 01:00:00,2025-11-20 02:00:00,0
tojinbo-shotaro,Person,2025-11-20 02:00:00,2025-11-20 03:00:00,1
tojinbo-shotaro,Person,2025-11-20 03:00:00,2025-11-20 04:00:00,1
tojinbo-shotaro,Person,2025-11-20 04:00:00,2025-11-20 05:00:00,0
tojinbo-shotaro,Person,2025-11-20 05:00:00,2025-11-20 06:00:00,23
tojinbo-shotaro,Person,2025-11-20 06:00:00,2025-11-20 07:00:00,159
tojinbo-shotaro,Person,2025-11-20 07:00:00,2025-11-20 08:00:00,189
tojinbo-shotaro,Person,2025-11-20 08:00:00,2025-11-20 09:00:00,360
tojinbo-shotaro,Person,2025-11-20 09:00:00,2025-11-20 10:00:00,1065
tojinbo-shotaro,Person,2025-11-20 10:00:00,2025-11-20 11:00:00,1138
tojinbo-shotaro,Person,2025-11-20 11:00:00,2025-11-20 12:00:00,1512
tojinbo-shotaro,Person,2025-11-20 12:00:00,2025-11-20 13:00:00,1670
tojinbo-shotaro,Person,2025-11-20 13:00:00,2025-11-20 14:00:00,1612
tojinbo-shotaro,Person,2025-11-20 14:00:00,2025-11-20 15:00:00,1243
tojinbo-shotaro,Person,2025-11-20 15:00:00,2025-11-20 16:00:00,1372
tojinbo-shotaro,Person,2025-11-20 16:00:00,2025-11-20 17:00:00,1000
tojinbo-shotaro,Person,2025-11-20 17:00:00,2025-11-20 18:00:00,32
tojinbo-shotaro,Person,2025-11-20 18:00:00,2025-11-20 19:00:00,0
tojinbo-shotaro,Person,2025-11-20 19:00:00,2025-11-20 20:00:00,0
tojinbo-shotaro,Person,2025-11-20 20:00:00,2025-11-20 21:00:00,0
tojinbo-shotaro,Person,2025-11-20 21:00:00,2025-11-20 22:00:00,2
tojinbo-shotaro,Person,2025-11-20 22:00:00,2025-11-20 23:00:00,0
tojinbo-shotaro,Person,2025-11-20 23:00:00,2025-11-21 00:00:00,13
