placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-03-21 02:00:00,2025-03-21 02:05:00,19,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:05:00,2025-03-21 02:10:00,25,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:10:00,2025-03-21 02:15:00,28,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:15:00,2025-03-21 02:20:00,25,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:20:00,2025-03-21 02:25:00,21,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:25:00,2025-03-21 02:30:00,20,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:30:00,2025-03-21 02:35:00,19,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:35:00,2025-03-21 02:40:00,16,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:40:00,2025-03-21 02:45:00,26,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:45:00,2025-03-21 02:50:00,27,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:50:00,2025-03-21 02:55:00,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-21 02:55:00,2025-03-21 03:00:00,18,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
