placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-08-29 12:00:00,2025-08-29 12:05:00,146
tojinbo-shotaro,Person,2025-08-29 12:05:00,2025-08-29 12:10:00,76
tojinbo-shotaro,Person,2025-08-29 12:10:00,2025-08-29 12:15:00,121
tojinbo-shotaro,Person,2025-08-29 12:15:00,2025-08-29 12:20:00,72
tojinbo-shotaro,Person,2025-08-29 12:20:00,2025-08-29 12:25:00,174
tojinbo-shotaro,Person,2025-08-29 12:25:00,2025-08-29 12:30:00,187
tojinbo-shotaro,Person,2025-08-29 12:30:00,2025-08-29 12:35:00,123
tojinbo-shotaro,Person,2025-08-29 12:35:00,2025-08-29 12:40:00,163
tojinbo-shotaro,Person,2025-08-29 12:40:00,2025-08-29 12:45:00,138
tojinbo-shotaro,Person,2025-08-29 12:45:00,2025-08-29 12:50:00,182
tojinbo-shotaro,Person,2025-08-29 12:50:00,2025-08-29 12:55:00,182
tojinbo-shotaro,Person,2025-08-29 12:55:00,2025-08-29 13:00:00,84
