placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-11-02 11:00:00,2025-11-02 11:05:00,15,0,4,2,3,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:05:00,2025-11-02 11:10:00,14,0,9,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:10:00,2025-11-02 11:15:00,23,0,15,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:15:00,2025-11-02 11:20:00,25,0,10,2,4,4,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:20:00,2025-11-02 11:25:00,36,0,16,4,5,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:25:00,2025-11-02 11:30:00,13,0,3,0,3,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:30:00,2025-11-02 11:35:00,17,0,2,1,2,3,4,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:35:00,2025-11-02 11:40:00,22,0,1,4,1,7,3,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:40:00,2025-11-02 11:45:00,21,0,0,3,1,1,1,1,3,1,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:45:00,2025-11-02 11:50:00,22,0,2,3,1,3,3,1,0,0,0,0,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:50:00,2025-11-02 11:55:00,9,0,1,3,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-11-02 11:55:00,2025-11-02 12:00:00,7,0,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
