placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-01-10 10:00:00,2026-01-10 10:05:00,25
tojinbo-shotaro,Person,2026-01-10 10:05:00,2026-01-10 10:10:00,46
tojinbo-shotaro,Person,2026-01-10 10:10:00,2026-01-10 10:15:00,34
tojinbo-shotaro,Person,2026-01-10 10:15:00,2026-01-10 10:20:00,44
tojinbo-shotaro,Person,2026-01-10 10:20:00,2026-01-10 10:25:00,12
tojinbo-shotaro,Person,2026-01-10 10:25:00,2026-01-10 10:30:00,32
tojinbo-shotaro,Person,2026-01-10 10:30:00,2026-01-10 10:35:00,45
tojinbo-shotaro,Person,2026-01-10 10:35:00,2026-01-10 10:40:00,24
tojinbo-shotaro,Person,2026-01-10 10:40:00,2026-01-10 10:45:00,42
tojinbo-shotaro,Person,2026-01-10 10:45:00,2026-01-10 10:50:00,41
tojinbo-shotaro,Person,2026-01-10 10:50:00,2026-01-10 10:55:00,90
tojinbo-shotaro,Person,2026-01-10 10:55:00,2026-01-10 11:00:00,67
