placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-01-01 00:00:00,2026-01-01 01:00:00,1
tojinbo-shotaro,Person,2026-01-01 01:00:00,2026-01-01 02:00:00,1
tojinbo-shotaro,Person,2026-01-01 02:00:00,2026-01-01 03:00:00,0
tojinbo-shotaro,Person,2026-01-01 03:00:00,2026-01-01 04:00:00,0
tojinbo-shotaro,Person,2026-01-01 04:00:00,2026-01-01 05:00:00,4
tojinbo-shotaro,Person,2026-01-01 05:00:00,2026-01-01 06:00:00,18
tojinbo-shotaro,Person,2026-01-01 06:00:00,2026-01-01 07:00:00,47
tojinbo-shotaro,Person,2026-01-01 07:00:00,2026-01-01 08:00:00,260
tojinbo-shotaro,Person,2026-01-01 08:00:00,2026-01-01 09:00:00,450
tojinbo-shotaro,Person,2026-01-01 09:00:00,2026-01-01 10:00:00,744
tojinbo-shotaro,Person,2026-01-01 10:00:00,2026-01-01 11:00:00,1248
tojinbo-shotaro,Person,2026-01-01 11:00:00,2026-01-01 12:00:00,1990
tojinbo-shotaro,Person,2026-01-01 12:00:00,2026-01-01 13:00:00,1984
tojinbo-shotaro,Person,2026-01-01 13:00:00,2026-01-01 14:00:00,2084
tojinbo-shotaro,Person,2026-01-01 14:00:00,2026-01-01 15:00:00,1998
tojinbo-shotaro,Person,2026-01-01 15:00:00,2026-01-01 16:00:00,1928
tojinbo-shotaro,Person,2026-01-01 16:00:00,2026-01-01 17:00:00,1121
tojinbo-shotaro,Person,2026-01-01 17:00:00,2026-01-01 18:00:00,125
tojinbo-shotaro,Person,2026-01-01 18:00:00,2026-01-01 19:00:00,7
tojinbo-shotaro,Person,2026-01-01 19:00:00,2026-01-01 20:00:00,0
tojinbo-shotaro,Person,2026-01-01 20:00:00,2026-01-01 21:00:00,0
tojinbo-shotaro,Person,2026-01-01 21:00:00,2026-01-01 22:00:00,0
tojinbo-shotaro,Person,2026-01-01 22:00:00,2026-01-01 23:00:00,0
tojinbo-shotaro,Person,2026-01-01 23:00:00,2026-01-02 00:00:00,0
