placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-04-04 00:00:00,2025-04-04 01:00:00,0
fukui-station-east-entrance,Person,2025-04-04 01:00:00,2025-04-04 02:00:00,0
fukui-station-east-entrance,Person,2025-04-04 02:00:00,2025-04-04 03:00:00,0
fukui-station-east-entrance,Person,2025-04-04 03:00:00,2025-04-04 04:00:00,0
fukui-station-east-entrance,Person,2025-04-04 04:00:00,2025-04-04 05:00:00,0
fukui-station-east-entrance,Person,2025-04-04 05:00:00,2025-04-04 06:00:00,27
fukui-station-east-entrance,Person,2025-04-04 06:00:00,2025-04-04 07:00:00,105
fukui-station-east-entrance,Person,2025-04-04 07:00:00,2025-04-04 08:00:00,175
fukui-station-east-entrance,Person,2025-04-04 08:00:00,2025-04-04 09:00:00,404
fukui-station-east-entrance,Person,2025-04-04 09:00:00,2025-04-04 10:00:00,541
fukui-station-east-entrance,Person,2025-04-04 10:00:00,2025-04-04 11:00:00,622
fukui-station-east-entrance,Person,2025-04-04 11:00:00,2025-04-04 12:00:00,479
fukui-station-east-entrance,Person,2025-04-04 12:00:00,2025-04-04 13:00:00,739
fukui-station-east-entrance,Person,2025-04-04 13:00:00,2025-04-04 14:00:00,676
fukui-station-east-entrance,Person,2025-04-04 14:00:00,2025-04-04 15:00:00,933
fukui-station-east-entrance,Person,2025-04-04 15:00:00,2025-04-04 16:00:00,878
fukui-station-east-entrance,Person,2025-04-04 16:00:00,2025-04-04 17:00:00,842
fukui-station-east-entrance,Person,2025-04-04 17:00:00,2025-04-04 18:00:00,870
fukui-station-east-entrance,Person,2025-04-04 18:00:00,2025-04-04 19:00:00,639
fukui-station-east-entrance,Person,2025-04-04 19:00:00,2025-04-04 20:00:00,260
fukui-station-east-entrance,Person,2025-04-04 20:00:00,2025-04-04 21:00:00,143
fukui-station-east-entrance,Person,2025-04-04 21:00:00,2025-04-04 22:00:00,199
fukui-station-east-entrance,Person,2025-04-04 22:00:00,2025-04-04 23:00:00,64
fukui-station-east-entrance,Person,2025-04-04 23:00:00,2025-04-05 00:00:00,3
