placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-08-11 00:00:00,2025-08-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 01:00:00,2025-08-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 02:00:00,2025-08-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 03:00:00,2025-08-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 04:00:00,2025-08-11 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 05:00:00,2025-08-11 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 06:00:00,2025-08-11 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 07:00:00,2025-08-11 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 08:00:00,2025-08-11 09:00:00,6,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 09:00:00,2025-08-11 10:00:00,13,0,3,2,1,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 10:00:00,2025-08-11 11:00:00,33,0,9,3,2,4,3,3,2,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 11:00:00,2025-08-11 12:00:00,104,0,32,13,7,8,11,3,3,2,0,3,3,5,4,3,4,2,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 12:00:00,2025-08-11 13:00:00,204,0,73,29,31,17,9,7,1,2,0,7,6,7,2,3,7,3,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 13:00:00,2025-08-11 14:00:00,111,1,33,8,13,10,1,4,1,0,0,11,12,4,6,5,1,0,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 14:00:00,2025-08-11 15:00:00,73,0,21,8,4,10,3,3,4,0,0,4,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 15:00:00,2025-08-11 16:00:00,71,0,25,6,9,12,3,5,0,0,0,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 16:00:00,2025-08-11 17:00:00,133,0,34,8,13,16,9,8,4,6,0,7,6,10,6,2,1,2,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 17:00:00,2025-08-11 18:00:00,98,0,16,14,5,16,4,1,0,0,0,5,2,8,15,6,3,1,0,0,0,1,1,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 18:00:00,2025-08-11 19:00:00,12,0,3,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 19:00:00,2025-08-11 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 20:00:00,2025-08-11 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 21:00:00,2025-08-11 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 22:00:00,2025-08-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-08-11 23:00:00,2025-08-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
