placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-02 00:00:00,2025-02-02 01:00:00,0
tojinbo-shotaro,Person,2025-02-02 01:00:00,2025-02-02 02:00:00,1
tojinbo-shotaro,Person,2025-02-02 02:00:00,2025-02-02 03:00:00,2
tojinbo-shotaro,Person,2025-02-02 03:00:00,2025-02-02 04:00:00,0
tojinbo-shotaro,Person,2025-02-02 04:00:00,2025-02-02 05:00:00,1
tojinbo-shotaro,Person,2025-02-02 05:00:00,2025-02-02 06:00:00,0
tojinbo-shotaro,Person,2025-02-02 06:00:00,2025-02-02 07:00:00,80
tojinbo-shotaro,Person,2025-02-02 07:00:00,2025-02-02 08:00:00,85
tojinbo-shotaro,Person,2025-02-02 08:00:00,2025-02-02 09:00:00,224
tojinbo-shotaro,Person,2025-02-02 09:00:00,2025-02-02 10:00:00,315
tojinbo-shotaro,Person,2025-02-02 10:00:00,2025-02-02 11:00:00,713
tojinbo-shotaro,Person,2025-02-02 11:00:00,2025-02-02 12:00:00,734
tojinbo-shotaro,Person,2025-02-02 12:00:00,2025-02-02 13:00:00,718
tojinbo-shotaro,Person,2025-02-02 13:00:00,2025-02-02 14:00:00,1090
tojinbo-shotaro,Person,2025-02-02 14:00:00,2025-02-02 15:00:00,1163
tojinbo-shotaro,Person,2025-02-02 15:00:00,2025-02-02 16:00:00,1099
tojinbo-shotaro,Person,2025-02-02 16:00:00,2025-02-02 17:00:00,701
tojinbo-shotaro,Person,2025-02-02 17:00:00,2025-02-02 18:00:00,89
tojinbo-shotaro,Person,2025-02-02 18:00:00,2025-02-02 19:00:00,6
tojinbo-shotaro,Person,2025-02-02 19:00:00,2025-02-02 20:00:00,2
tojinbo-shotaro,Person,2025-02-02 20:00:00,2025-02-02 21:00:00,0
tojinbo-shotaro,Person,2025-02-02 21:00:00,2025-02-02 22:00:00,0
tojinbo-shotaro,Person,2025-02-02 22:00:00,2025-02-02 23:00:00,0
tojinbo-shotaro,Person,2025-02-02 23:00:00,2025-02-03 00:00:00,4
