placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-27 00:00:00,2025-02-27 01:00:00,0
tojinbo-shotaro,Person,2025-02-27 01:00:00,2025-02-27 02:00:00,4
tojinbo-shotaro,Person,2025-02-27 02:00:00,2025-02-27 03:00:00,1
tojinbo-shotaro,Person,2025-02-27 03:00:00,2025-02-27 04:00:00,0
tojinbo-shotaro,Person,2025-02-27 04:00:00,2025-02-27 05:00:00,1
tojinbo-shotaro,Person,2025-02-27 05:00:00,2025-02-27 06:00:00,0
tojinbo-shotaro,Person,2025-02-27 06:00:00,2025-02-27 07:00:00,40
tojinbo-shotaro,Person,2025-02-27 07:00:00,2025-02-27 08:00:00,149
tojinbo-shotaro,Person,2025-02-27 08:00:00,2025-02-27 09:00:00,212
tojinbo-shotaro,Person,2025-02-27 09:00:00,2025-02-27 10:00:00,189
tojinbo-shotaro,Person,2025-02-27 10:00:00,2025-02-27 11:00:00,511
tojinbo-shotaro,Person,2025-02-27 11:00:00,2025-02-27 12:00:00,337
tojinbo-shotaro,Person,2025-02-27 12:00:00,2025-02-27 13:00:00,416
tojinbo-shotaro,Person,2025-02-27 13:00:00,2025-02-27 14:00:00,508
tojinbo-shotaro,Person,2025-02-27 14:00:00,2025-02-27 15:00:00,643
tojinbo-shotaro,Person,2025-02-27 15:00:00,2025-02-27 16:00:00,616
tojinbo-shotaro,Person,2025-02-27 16:00:00,2025-02-27 17:00:00,718
tojinbo-shotaro,Person,2025-02-27 17:00:00,2025-02-27 18:00:00,186
tojinbo-shotaro,Person,2025-02-27 18:00:00,2025-02-27 19:00:00,11
tojinbo-shotaro,Person,2025-02-27 19:00:00,2025-02-27 20:00:00,0
tojinbo-shotaro,Person,2025-02-27 20:00:00,2025-02-27 21:00:00,5
tojinbo-shotaro,Person,2025-02-27 21:00:00,2025-02-27 22:00:00,8
tojinbo-shotaro,Person,2025-02-27 22:00:00,2025-02-27 23:00:00,4
tojinbo-shotaro,Person,2025-02-27 23:00:00,2025-02-28 00:00:00,3
