placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-02-26 00:00:00,2025-02-26 01:00:00,4
tojinbo-shotaro,Person,2025-02-26 01:00:00,2025-02-26 02:00:00,6
tojinbo-shotaro,Person,2025-02-26 02:00:00,2025-02-26 03:00:00,1
tojinbo-shotaro,Person,2025-02-26 03:00:00,2025-02-26 04:00:00,3
tojinbo-shotaro,Person,2025-02-26 04:00:00,2025-02-26 05:00:00,3
tojinbo-shotaro,Person,2025-02-26 05:00:00,2025-02-26 06:00:00,0
tojinbo-shotaro,Person,2025-02-26 06:00:00,2025-02-26 07:00:00,43
tojinbo-shotaro,Person,2025-02-26 07:00:00,2025-02-26 08:00:00,72
tojinbo-shotaro,Person,2025-02-26 08:00:00,2025-02-26 09:00:00,153
tojinbo-shotaro,Person,2025-02-26 09:00:00,2025-02-26 10:00:00,121
tojinbo-shotaro,Person,2025-02-26 10:00:00,2025-02-26 11:00:00,412
tojinbo-shotaro,Person,2025-02-26 11:00:00,2025-02-26 12:00:00,313
tojinbo-shotaro,Person,2025-02-26 12:00:00,2025-02-26 13:00:00,346
tojinbo-shotaro,Person,2025-02-26 13:00:00,2025-02-26 14:00:00,505
tojinbo-shotaro,Person,2025-02-26 14:00:00,2025-02-26 15:00:00,390
tojinbo-shotaro,Person,2025-02-26 15:00:00,2025-02-26 16:00:00,419
tojinbo-shotaro,Person,2025-02-26 16:00:00,2025-02-26 17:00:00,504
tojinbo-shotaro,Person,2025-02-26 17:00:00,2025-02-26 18:00:00,66
tojinbo-shotaro,Person,2025-02-26 18:00:00,2025-02-26 19:00:00,2
tojinbo-shotaro,Person,2025-02-26 19:00:00,2025-02-26 20:00:00,0
tojinbo-shotaro,Person,2025-02-26 20:00:00,2025-02-26 21:00:00,0
tojinbo-shotaro,Person,2025-02-26 21:00:00,2025-02-26 22:00:00,0
tojinbo-shotaro,Person,2025-02-26 22:00:00,2025-02-26 23:00:00,0
tojinbo-shotaro,Person,2025-02-26 23:00:00,2025-02-27 00:00:00,0
