placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-03-20 14:00:00,2025-03-20 14:05:00,5,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:05:00,2025-03-20 14:10:00,10,0,2,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:10:00,2025-03-20 14:15:00,6,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:15:00,2025-03-20 14:20:00,23,0,7,1,2,2,4,2,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:20:00,2025-03-20 14:25:00,37,0,11,8,0,2,5,6,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:25:00,2025-03-20 14:30:00,18,0,1,0,2,2,2,1,3,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:30:00,2025-03-20 14:35:00,29,1,4,5,5,3,0,1,2,1,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:35:00,2025-03-20 14:40:00,23,1,6,0,1,1,3,3,0,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:40:00,2025-03-20 14:45:00,55,0,6,2,2,1,1,2,1,0,0,5,6,13,1,4,5,5,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:45:00,2025-03-20 14:50:00,22,0,1,1,3,4,2,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:50:00,2025-03-20 14:55:00,13,0,5,1,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-20 14:55:00,2025-03-20 15:00:00,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
