placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-08-22 15:00:00,2025-08-22 15:05:00,123
tojinbo-shotaro,Person,2025-08-22 15:05:00,2025-08-22 15:10:00,155
tojinbo-shotaro,Person,2025-08-22 15:10:00,2025-08-22 15:15:00,164
tojinbo-shotaro,Person,2025-08-22 15:15:00,2025-08-22 15:20:00,142
tojinbo-shotaro,Person,2025-08-22 15:20:00,2025-08-22 15:25:00,97
tojinbo-shotaro,Person,2025-08-22 15:25:00,2025-08-22 15:30:00,97
tojinbo-shotaro,Person,2025-08-22 15:30:00,2025-08-22 15:35:00,112
tojinbo-shotaro,Person,2025-08-22 15:35:00,2025-08-22 15:40:00,113
tojinbo-shotaro,Person,2025-08-22 15:40:00,2025-08-22 15:45:00,119
tojinbo-shotaro,Person,2025-08-22 15:45:00,2025-08-22 15:50:00,105
tojinbo-shotaro,Person,2025-08-22 15:50:00,2025-08-22 15:55:00,116
tojinbo-shotaro,Person,2025-08-22 15:55:00,2025-08-22 16:00:00,112
