placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-04-10 00:00:00,2026-04-10 01:00:00,0
tojinbo-shotaro,Person,2026-04-10 01:00:00,2026-04-10 02:00:00,0
tojinbo-shotaro,Person,2026-04-10 02:00:00,2026-04-10 03:00:00,1
tojinbo-shotaro,Person,2026-04-10 03:00:00,2026-04-10 04:00:00,0
tojinbo-shotaro,Person,2026-04-10 04:00:00,2026-04-10 05:00:00,0
tojinbo-shotaro,Person,2026-04-10 05:00:00,2026-04-10 06:00:00,13
tojinbo-shotaro,Person,2026-04-10 06:00:00,2026-04-10 07:00:00,74
tojinbo-shotaro,Person,2026-04-10 07:00:00,2026-04-10 08:00:00,31
tojinbo-shotaro,Person,2026-04-10 08:00:00,2026-04-10 09:00:00,290
tojinbo-shotaro,Person,2026-04-10 09:00:00,2026-04-10 10:00:00,265
tojinbo-shotaro,Person,2026-04-10 10:00:00,2026-04-10 11:00:00,247
tojinbo-shotaro,Person,2026-04-10 11:00:00,2026-04-10 12:00:00,263
tojinbo-shotaro,Person,2026-04-10 12:00:00,2026-04-10 13:00:00,224
tojinbo-shotaro,Person,2026-04-10 13:00:00,2026-04-10 14:00:00,349
tojinbo-shotaro,Person,2026-04-10 14:00:00,2026-04-10 15:00:00,272
tojinbo-shotaro,Person,2026-04-10 15:00:00,2026-04-10 16:00:00,474
tojinbo-shotaro,Person,2026-04-10 16:00:00,2026-04-10 17:00:00,327
tojinbo-shotaro,Person,2026-04-10 17:00:00,2026-04-10 18:00:00,26
tojinbo-shotaro,Person,2026-04-10 18:00:00,2026-04-10 19:00:00,11
tojinbo-shotaro,Person,2026-04-10 19:00:00,2026-04-10 20:00:00,0
tojinbo-shotaro,Person,2026-04-10 20:00:00,2026-04-10 21:00:00,0
tojinbo-shotaro,Person,2026-04-10 21:00:00,2026-04-10 22:00:00,0
tojinbo-shotaro,Person,2026-04-10 22:00:00,2026-04-10 23:00:00,0
tojinbo-shotaro,Person,2026-04-10 23:00:00,2026-04-11 00:00:00,7
