placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-04-02 00:00:00,2026-04-02 01:00:00,0
tojinbo-shotaro,Person,2026-04-02 01:00:00,2026-04-02 02:00:00,0
tojinbo-shotaro,Person,2026-04-02 02:00:00,2026-04-02 03:00:00,0
tojinbo-shotaro,Person,2026-04-02 03:00:00,2026-04-02 04:00:00,0
tojinbo-shotaro,Person,2026-04-02 04:00:00,2026-04-02 05:00:00,1
tojinbo-shotaro,Person,2026-04-02 05:00:00,2026-04-02 06:00:00,0
tojinbo-shotaro,Person,2026-04-02 06:00:00,2026-04-02 07:00:00,58
tojinbo-shotaro,Person,2026-04-02 07:00:00,2026-04-02 08:00:00,36
tojinbo-shotaro,Person,2026-04-02 08:00:00,2026-04-02 09:00:00,184
tojinbo-shotaro,Person,2026-04-02 09:00:00,2026-04-02 10:00:00,200
tojinbo-shotaro,Person,2026-04-02 10:00:00,2026-04-02 11:00:00,858
tojinbo-shotaro,Person,2026-04-02 11:00:00,2026-04-02 12:00:00,1441
tojinbo-shotaro,Person,2026-04-02 12:00:00,2026-04-02 13:00:00,1714
tojinbo-shotaro,Person,2026-04-02 13:00:00,2026-04-02 14:00:00,1741
tojinbo-shotaro,Person,2026-04-02 14:00:00,2026-04-02 15:00:00,1601
tojinbo-shotaro,Person,2026-04-02 15:00:00,2026-04-02 16:00:00,1793
tojinbo-shotaro,Person,2026-04-02 16:00:00,2026-04-02 17:00:00,1170
tojinbo-shotaro,Person,2026-04-02 17:00:00,2026-04-02 18:00:00,382
tojinbo-shotaro,Person,2026-04-02 18:00:00,2026-04-02 19:00:00,90
tojinbo-shotaro,Person,2026-04-02 19:00:00,2026-04-02 20:00:00,10
tojinbo-shotaro,Person,2026-04-02 20:00:00,2026-04-02 21:00:00,0
tojinbo-shotaro,Person,2026-04-02 21:00:00,2026-04-02 22:00:00,13
tojinbo-shotaro,Person,2026-04-02 22:00:00,2026-04-02 23:00:00,0
tojinbo-shotaro,Person,2026-04-02 23:00:00,2026-04-03 00:00:00,17
