placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-04-17 00:00:00,2026-04-17 01:00:00,0
tojinbo-shotaro,Person,2026-04-17 01:00:00,2026-04-17 02:00:00,0
tojinbo-shotaro,Person,2026-04-17 02:00:00,2026-04-17 03:00:00,2
tojinbo-shotaro,Person,2026-04-17 03:00:00,2026-04-17 04:00:00,1
tojinbo-shotaro,Person,2026-04-17 04:00:00,2026-04-17 05:00:00,0
tojinbo-shotaro,Person,2026-04-17 05:00:00,2026-04-17 06:00:00,10
tojinbo-shotaro,Person,2026-04-17 06:00:00,2026-04-17 07:00:00,78
tojinbo-shotaro,Person,2026-04-17 07:00:00,2026-04-17 08:00:00,102
tojinbo-shotaro,Person,2026-04-17 08:00:00,2026-04-17 09:00:00,409
tojinbo-shotaro,Person,2026-04-17 09:00:00,2026-04-17 10:00:00,472
tojinbo-shotaro,Person,2026-04-17 10:00:00,2026-04-17 11:00:00,908
tojinbo-shotaro,Person,2026-04-17 11:00:00,2026-04-17 12:00:00,1006
tojinbo-shotaro,Person,2026-04-17 12:00:00,2026-04-17 13:00:00,1345
tojinbo-shotaro,Person,2026-04-17 13:00:00,2026-04-17 14:00:00,1054
tojinbo-shotaro,Person,2026-04-17 14:00:00,2026-04-17 15:00:00,1298
tojinbo-shotaro,Person,2026-04-17 15:00:00,2026-04-17 16:00:00,1238
tojinbo-shotaro,Person,2026-04-17 16:00:00,2026-04-17 17:00:00,690
tojinbo-shotaro,Person,2026-04-17 17:00:00,2026-04-17 18:00:00,112
tojinbo-shotaro,Person,2026-04-17 18:00:00,2026-04-17 19:00:00,47
tojinbo-shotaro,Person,2026-04-17 19:00:00,2026-04-17 20:00:00,0
tojinbo-shotaro,Person,2026-04-17 20:00:00,2026-04-17 21:00:00,0
tojinbo-shotaro,Person,2026-04-17 21:00:00,2026-04-17 22:00:00,0
tojinbo-shotaro,Person,2026-04-17 22:00:00,2026-04-17 23:00:00,0
tojinbo-shotaro,Person,2026-04-17 23:00:00,2026-04-18 00:00:00,0
