placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-04-18 00:00:00,2026-04-18 01:00:00,32
tojinbo-shotaro,Person,2026-04-18 01:00:00,2026-04-18 02:00:00,8
tojinbo-shotaro,Person,2026-04-18 02:00:00,2026-04-18 03:00:00,1
tojinbo-shotaro,Person,2026-04-18 03:00:00,2026-04-18 04:00:00,0
tojinbo-shotaro,Person,2026-04-18 04:00:00,2026-04-18 05:00:00,0
tojinbo-shotaro,Person,2026-04-18 05:00:00,2026-04-18 06:00:00,4
tojinbo-shotaro,Person,2026-04-18 06:00:00,2026-04-18 07:00:00,186
tojinbo-shotaro,Person,2026-04-18 07:00:00,2026-04-18 08:00:00,322
tojinbo-shotaro,Person,2026-04-18 08:00:00,2026-04-18 09:00:00,544
tojinbo-shotaro,Person,2026-04-18 09:00:00,2026-04-18 10:00:00,732
tojinbo-shotaro,Person,2026-04-18 10:00:00,2026-04-18 11:00:00,1310
tojinbo-shotaro,Person,2026-04-18 11:00:00,2026-04-18 12:00:00,1639
tojinbo-shotaro,Person,2026-04-18 12:00:00,2026-04-18 13:00:00,2120
tojinbo-shotaro,Person,2026-04-18 13:00:00,2026-04-18 14:00:00,2131
tojinbo-shotaro,Person,2026-04-18 14:00:00,2026-04-18 15:00:00,2267
tojinbo-shotaro,Person,2026-04-18 15:00:00,2026-04-18 16:00:00,2015
tojinbo-shotaro,Person,2026-04-18 16:00:00,2026-04-18 17:00:00,1582
tojinbo-shotaro,Person,2026-04-18 17:00:00,2026-04-18 18:00:00,541
tojinbo-shotaro,Person,2026-04-18 18:00:00,2026-04-18 19:00:00,115
tojinbo-shotaro,Person,2026-04-18 19:00:00,2026-04-18 20:00:00,45
tojinbo-shotaro,Person,2026-04-18 20:00:00,2026-04-18 21:00:00,17
tojinbo-shotaro,Person,2026-04-18 21:00:00,2026-04-18 22:00:00,0
tojinbo-shotaro,Person,2026-04-18 22:00:00,2026-04-18 23:00:00,4
tojinbo-shotaro,Person,2026-04-18 23:00:00,2026-04-19 00:00:00,0
