placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-03-22 00:00:00,2026-03-22 01:00:00,0
tojinbo-shotaro,Person,2026-03-22 01:00:00,2026-03-22 02:00:00,2
tojinbo-shotaro,Person,2026-03-22 02:00:00,2026-03-22 03:00:00,1
tojinbo-shotaro,Person,2026-03-22 03:00:00,2026-03-22 04:00:00,0
tojinbo-shotaro,Person,2026-03-22 04:00:00,2026-03-22 05:00:00,0
tojinbo-shotaro,Person,2026-03-22 05:00:00,2026-03-22 06:00:00,12
tojinbo-shotaro,Person,2026-03-22 06:00:00,2026-03-22 07:00:00,134
tojinbo-shotaro,Person,2026-03-22 07:00:00,2026-03-22 08:00:00,139
tojinbo-shotaro,Person,2026-03-22 08:00:00,2026-03-22 09:00:00,438
tojinbo-shotaro,Person,2026-03-22 09:00:00,2026-03-22 10:00:00,1188
tojinbo-shotaro,Person,2026-03-22 10:00:00,2026-03-22 11:00:00,2489
tojinbo-shotaro,Person,2026-03-22 11:00:00,2026-03-22 12:00:00,2692
tojinbo-shotaro,Person,2026-03-22 12:00:00,2026-03-22 13:00:00,2262
tojinbo-shotaro,Person,2026-03-22 13:00:00,2026-03-22 14:00:00,1252
tojinbo-shotaro,Person,2026-03-22 14:00:00,2026-03-22 15:00:00,1561
tojinbo-shotaro,Person,2026-03-22 15:00:00,2026-03-22 16:00:00,1666
tojinbo-shotaro,Person,2026-03-22 16:00:00,2026-03-22 17:00:00,1758
tojinbo-shotaro,Person,2026-03-22 17:00:00,2026-03-22 18:00:00,627
tojinbo-shotaro,Person,2026-03-22 18:00:00,2026-03-22 19:00:00,68
tojinbo-shotaro,Person,2026-03-22 19:00:00,2026-03-22 20:00:00,21
tojinbo-shotaro,Person,2026-03-22 20:00:00,2026-03-22 21:00:00,10
tojinbo-shotaro,Person,2026-03-22 21:00:00,2026-03-22 22:00:00,7
tojinbo-shotaro,Person,2026-03-22 22:00:00,2026-03-22 23:00:00,0
tojinbo-shotaro,Person,2026-03-22 23:00:00,2026-03-23 00:00:00,8
