placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-03-24 00:00:00,2026-03-24 01:00:00,0
tojinbo-shotaro,Person,2026-03-24 01:00:00,2026-03-24 02:00:00,2
tojinbo-shotaro,Person,2026-03-24 02:00:00,2026-03-24 03:00:00,3
tojinbo-shotaro,Person,2026-03-24 03:00:00,2026-03-24 04:00:00,0
tojinbo-shotaro,Person,2026-03-24 04:00:00,2026-03-24 05:00:00,0
tojinbo-shotaro,Person,2026-03-24 05:00:00,2026-03-24 06:00:00,4
tojinbo-shotaro,Person,2026-03-24 06:00:00,2026-03-24 07:00:00,136
tojinbo-shotaro,Person,2026-03-24 07:00:00,2026-03-24 08:00:00,88
tojinbo-shotaro,Person,2026-03-24 08:00:00,2026-03-24 09:00:00,229
tojinbo-shotaro,Person,2026-03-24 09:00:00,2026-03-24 10:00:00,433
tojinbo-shotaro,Person,2026-03-24 10:00:00,2026-03-24 11:00:00,998
tojinbo-shotaro,Person,2026-03-24 11:00:00,2026-03-24 12:00:00,1537
tojinbo-shotaro,Person,2026-03-24 12:00:00,2026-03-24 13:00:00,1592
tojinbo-shotaro,Person,2026-03-24 13:00:00,2026-03-24 14:00:00,1794
tojinbo-shotaro,Person,2026-03-24 14:00:00,2026-03-24 15:00:00,1740
tojinbo-shotaro,Person,2026-03-24 15:00:00,2026-03-24 16:00:00,1572
tojinbo-shotaro,Person,2026-03-24 16:00:00,2026-03-24 17:00:00,1246
tojinbo-shotaro,Person,2026-03-24 17:00:00,2026-03-24 18:00:00,284
tojinbo-shotaro,Person,2026-03-24 18:00:00,2026-03-24 19:00:00,67
tojinbo-shotaro,Person,2026-03-24 19:00:00,2026-03-24 20:00:00,0
tojinbo-shotaro,Person,2026-03-24 20:00:00,2026-03-24 21:00:00,0
tojinbo-shotaro,Person,2026-03-24 21:00:00,2026-03-24 22:00:00,0
tojinbo-shotaro,Person,2026-03-24 22:00:00,2026-03-24 23:00:00,0
tojinbo-shotaro,Person,2026-03-24 23:00:00,2026-03-25 00:00:00,0
