placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-06 00:00:00,2025-01-06 01:00:00,0
tojinbo-shotaro,Person,2025-01-06 01:00:00,2025-01-06 02:00:00,3
tojinbo-shotaro,Person,2025-01-06 02:00:00,2025-01-06 03:00:00,1
tojinbo-shotaro,Person,2025-01-06 03:00:00,2025-01-06 04:00:00,2
tojinbo-shotaro,Person,2025-01-06 04:00:00,2025-01-06 05:00:00,0
tojinbo-shotaro,Person,2025-01-06 05:00:00,2025-01-06 06:00:00,0
tojinbo-shotaro,Person,2025-01-06 06:00:00,2025-01-06 07:00:00,91
tojinbo-shotaro,Person,2025-01-06 07:00:00,2025-01-06 08:00:00,47
tojinbo-shotaro,Person,2025-01-06 08:00:00,2025-01-06 09:00:00,188
tojinbo-shotaro,Person,2025-01-06 09:00:00,2025-01-06 10:00:00,174
tojinbo-shotaro,Person,2025-01-06 10:00:00,2025-01-06 11:00:00,347
tojinbo-shotaro,Person,2025-01-06 11:00:00,2025-01-06 12:00:00,298
tojinbo-shotaro,Person,2025-01-06 12:00:00,2025-01-06 13:00:00,302
tojinbo-shotaro,Person,2025-01-06 13:00:00,2025-01-06 14:00:00,289
tojinbo-shotaro,Person,2025-01-06 14:00:00,2025-01-06 15:00:00,483
tojinbo-shotaro,Person,2025-01-06 15:00:00,2025-01-06 16:00:00,356
tojinbo-shotaro,Person,2025-01-06 16:00:00,2025-01-06 17:00:00,240
tojinbo-shotaro,Person,2025-01-06 17:00:00,2025-01-06 18:00:00,15
tojinbo-shotaro,Person,2025-01-06 18:00:00,2025-01-06 19:00:00,0
tojinbo-shotaro,Person,2025-01-06 19:00:00,2025-01-06 20:00:00,2
tojinbo-shotaro,Person,2025-01-06 20:00:00,2025-01-06 21:00:00,0
tojinbo-shotaro,Person,2025-01-06 21:00:00,2025-01-06 22:00:00,0
tojinbo-shotaro,Person,2025-01-06 22:00:00,2025-01-06 23:00:00,0
tojinbo-shotaro,Person,2025-01-06 23:00:00,2025-01-07 00:00:00,0
