placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-09 00:00:00,2025-01-09 01:00:00,0
tojinbo-shotaro,Person,2025-01-09 01:00:00,2025-01-09 02:00:00,0
tojinbo-shotaro,Person,2025-01-09 02:00:00,2025-01-09 03:00:00,0
tojinbo-shotaro,Person,2025-01-09 03:00:00,2025-01-09 04:00:00,0
tojinbo-shotaro,Person,2025-01-09 04:00:00,2025-01-09 05:00:00,1
tojinbo-shotaro,Person,2025-01-09 05:00:00,2025-01-09 06:00:00,0
tojinbo-shotaro,Person,2025-01-09 06:00:00,2025-01-09 07:00:00,54
tojinbo-shotaro,Person,2025-01-09 07:00:00,2025-01-09 08:00:00,59
tojinbo-shotaro,Person,2025-01-09 08:00:00,2025-01-09 09:00:00,128
tojinbo-shotaro,Person,2025-01-09 09:00:00,2025-01-09 10:00:00,146
tojinbo-shotaro,Person,2025-01-09 10:00:00,2025-01-09 11:00:00,136
tojinbo-shotaro,Person,2025-01-09 11:00:00,2025-01-09 12:00:00,147
tojinbo-shotaro,Person,2025-01-09 12:00:00,2025-01-09 13:00:00,235
tojinbo-shotaro,Person,2025-01-09 13:00:00,2025-01-09 14:00:00,221
tojinbo-shotaro,Person,2025-01-09 14:00:00,2025-01-09 15:00:00,252
tojinbo-shotaro,Person,2025-01-09 15:00:00,2025-01-09 16:00:00,335
tojinbo-shotaro,Person,2025-01-09 16:00:00,2025-01-09 17:00:00,92
tojinbo-shotaro,Person,2025-01-09 17:00:00,2025-01-09 18:00:00,3
tojinbo-shotaro,Person,2025-01-09 18:00:00,2025-01-09 19:00:00,0
tojinbo-shotaro,Person,2025-01-09 19:00:00,2025-01-09 20:00:00,0
tojinbo-shotaro,Person,2025-01-09 20:00:00,2025-01-09 21:00:00,5
tojinbo-shotaro,Person,2025-01-09 21:00:00,2025-01-09 22:00:00,0
tojinbo-shotaro,Person,2025-01-09 22:00:00,2025-01-09 23:00:00,0
tojinbo-shotaro,Person,2025-01-09 23:00:00,2025-01-10 00:00:00,0
