placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-12 00:00:00,2025-01-12 01:00:00,0
tojinbo-shotaro,Person,2025-01-12 01:00:00,2025-01-12 02:00:00,5
tojinbo-shotaro,Person,2025-01-12 02:00:00,2025-01-12 03:00:00,5
tojinbo-shotaro,Person,2025-01-12 03:00:00,2025-01-12 04:00:00,14
tojinbo-shotaro,Person,2025-01-12 04:00:00,2025-01-12 05:00:00,0
tojinbo-shotaro,Person,2025-01-12 05:00:00,2025-01-12 06:00:00,0
tojinbo-shotaro,Person,2025-01-12 06:00:00,2025-01-12 07:00:00,71
tojinbo-shotaro,Person,2025-01-12 07:00:00,2025-01-12 08:00:00,47
tojinbo-shotaro,Person,2025-01-12 08:00:00,2025-01-12 09:00:00,167
tojinbo-shotaro,Person,2025-01-12 09:00:00,2025-01-12 10:00:00,280
tojinbo-shotaro,Person,2025-01-12 10:00:00,2025-01-12 11:00:00,629
tojinbo-shotaro,Person,2025-01-12 11:00:00,2025-01-12 12:00:00,1091
tojinbo-shotaro,Person,2025-01-12 12:00:00,2025-01-12 13:00:00,1166
tojinbo-shotaro,Person,2025-01-12 13:00:00,2025-01-12 14:00:00,1297
tojinbo-shotaro,Person,2025-01-12 14:00:00,2025-01-12 15:00:00,1311
tojinbo-shotaro,Person,2025-01-12 15:00:00,2025-01-12 16:00:00,1233
tojinbo-shotaro,Person,2025-01-12 16:00:00,2025-01-12 17:00:00,972
tojinbo-shotaro,Person,2025-01-12 17:00:00,2025-01-12 18:00:00,76
tojinbo-shotaro,Person,2025-01-12 18:00:00,2025-01-12 19:00:00,0
tojinbo-shotaro,Person,2025-01-12 19:00:00,2025-01-12 20:00:00,0
tojinbo-shotaro,Person,2025-01-12 20:00:00,2025-01-12 21:00:00,0
tojinbo-shotaro,Person,2025-01-12 21:00:00,2025-01-12 22:00:00,0
tojinbo-shotaro,Person,2025-01-12 22:00:00,2025-01-12 23:00:00,2
tojinbo-shotaro,Person,2025-01-12 23:00:00,2025-01-13 00:00:00,0
