placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-01-27 00:00:00,2025-01-27 01:00:00,0
tojinbo-shotaro,Person,2025-01-27 01:00:00,2025-01-27 02:00:00,0
tojinbo-shotaro,Person,2025-01-27 02:00:00,2025-01-27 03:00:00,2
tojinbo-shotaro,Person,2025-01-27 03:00:00,2025-01-27 04:00:00,2
tojinbo-shotaro,Person,2025-01-27 04:00:00,2025-01-27 05:00:00,1
tojinbo-shotaro,Person,2025-01-27 05:00:00,2025-01-27 06:00:00,0
tojinbo-shotaro,Person,2025-01-27 06:00:00,2025-01-27 07:00:00,58
tojinbo-shotaro,Person,2025-01-27 07:00:00,2025-01-27 08:00:00,106
tojinbo-shotaro,Person,2025-01-27 08:00:00,2025-01-27 09:00:00,202
tojinbo-shotaro,Person,2025-01-27 09:00:00,2025-01-27 10:00:00,278
tojinbo-shotaro,Person,2025-01-27 10:00:00,2025-01-27 11:00:00,422
tojinbo-shotaro,Person,2025-01-27 11:00:00,2025-01-27 12:00:00,523
tojinbo-shotaro,Person,2025-01-27 12:00:00,2025-01-27 13:00:00,583
tojinbo-shotaro,Person,2025-01-27 13:00:00,2025-01-27 14:00:00,677
tojinbo-shotaro,Person,2025-01-27 14:00:00,2025-01-27 15:00:00,786
tojinbo-shotaro,Person,2025-01-27 15:00:00,2025-01-27 16:00:00,522
tojinbo-shotaro,Person,2025-01-27 16:00:00,2025-01-27 17:00:00,449
tojinbo-shotaro,Person,2025-01-27 17:00:00,2025-01-27 18:00:00,22
tojinbo-shotaro,Person,2025-01-27 18:00:00,2025-01-27 19:00:00,1
tojinbo-shotaro,Person,2025-01-27 19:00:00,2025-01-27 20:00:00,2
tojinbo-shotaro,Person,2025-01-27 20:00:00,2025-01-27 21:00:00,0
tojinbo-shotaro,Person,2025-01-27 21:00:00,2025-01-27 22:00:00,0
tojinbo-shotaro,Person,2025-01-27 22:00:00,2025-01-27 23:00:00,0
tojinbo-shotaro,Person,2025-01-27 23:00:00,2025-01-28 00:00:00,13
