placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-02-25 16:00:00,2026-02-25 16:05:00,72
tojinbo-shotaro,Person,2026-02-25 16:05:00,2026-02-25 16:10:00,104
tojinbo-shotaro,Person,2026-02-25 16:10:00,2026-02-25 16:15:00,55
tojinbo-shotaro,Person,2026-02-25 16:15:00,2026-02-25 16:20:00,28
tojinbo-shotaro,Person,2026-02-25 16:20:00,2026-02-25 16:25:00,76
tojinbo-shotaro,Person,2026-02-25 16:25:00,2026-02-25 16:30:00,103
tojinbo-shotaro,Person,2026-02-25 16:30:00,2026-02-25 16:35:00,79
tojinbo-shotaro,Person,2026-02-25 16:35:00,2026-02-25 16:40:00,17
tojinbo-shotaro,Person,2026-02-25 16:40:00,2026-02-25 16:45:00,22
tojinbo-shotaro,Person,2026-02-25 16:45:00,2026-02-25 16:50:00,11
tojinbo-shotaro,Person,2026-02-25 16:50:00,2026-02-25 16:55:00,52
tojinbo-shotaro,Person,2026-02-25 16:55:00,2026-02-25 17:00:00,33
