placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-26 11:00:00,2025-04-26 11:05:00,130
tojinbo-shotaro,Person,2025-04-26 11:05:00,2025-04-26 11:10:00,159
tojinbo-shotaro,Person,2025-04-26 11:10:00,2025-04-26 11:15:00,109
tojinbo-shotaro,Person,2025-04-26 11:15:00,2025-04-26 11:20:00,137
tojinbo-shotaro,Person,2025-04-26 11:20:00,2025-04-26 11:25:00,151
tojinbo-shotaro,Person,2025-04-26 11:25:00,2025-04-26 11:30:00,149
tojinbo-shotaro,Person,2025-04-26 11:30:00,2025-04-26 11:35:00,121
tojinbo-shotaro,Person,2025-04-26 11:35:00,2025-04-26 11:40:00,115
tojinbo-shotaro,Person,2025-04-26 11:40:00,2025-04-26 11:45:00,146
tojinbo-shotaro,Person,2025-04-26 11:45:00,2025-04-26 11:50:00,123
tojinbo-shotaro,Person,2025-04-26 11:50:00,2025-04-26 11:55:00,131
tojinbo-shotaro,Person,2025-04-26 11:55:00,2025-04-26 12:00:00,187
