placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-10-26 00:00:00,2025-10-26 01:00:00,0
fukui-station-east-entrance,Person,2025-10-26 01:00:00,2025-10-26 02:00:00,0
fukui-station-east-entrance,Person,2025-10-26 02:00:00,2025-10-26 03:00:00,0
fukui-station-east-entrance,Person,2025-10-26 03:00:00,2025-10-26 04:00:00,0
fukui-station-east-entrance,Person,2025-10-26 04:00:00,2025-10-26 05:00:00,0
fukui-station-east-entrance,Person,2025-10-26 05:00:00,2025-10-26 06:00:00,31
fukui-station-east-entrance,Person,2025-10-26 06:00:00,2025-10-26 07:00:00,135
fukui-station-east-entrance,Person,2025-10-26 07:00:00,2025-10-26 08:00:00,216
fukui-station-east-entrance,Person,2025-10-26 08:00:00,2025-10-26 09:00:00,559
fukui-station-east-entrance,Person,2025-10-26 09:00:00,2025-10-26 10:00:00,854
fukui-station-east-entrance,Person,2025-10-26 10:00:00,2025-10-26 11:00:00,873
fukui-station-east-entrance,Person,2025-10-26 11:00:00,2025-10-26 12:00:00,783
fukui-station-east-entrance,Person,2025-10-26 12:00:00,2025-10-26 13:00:00,989
fukui-station-east-entrance,Person,2025-10-26 13:00:00,2025-10-26 14:00:00,863
fukui-station-east-entrance,Person,2025-10-26 14:00:00,2025-10-26 15:00:00,1177
fukui-station-east-entrance,Person,2025-10-26 15:00:00,2025-10-26 16:00:00,1155
fukui-station-east-entrance,Person,2025-10-26 16:00:00,2025-10-26 17:00:00,936
fukui-station-east-entrance,Person,2025-10-26 17:00:00,2025-10-26 18:00:00,873
fukui-station-east-entrance,Person,2025-10-26 18:00:00,2025-10-26 19:00:00,465
fukui-station-east-entrance,Person,2025-10-26 19:00:00,2025-10-26 20:00:00,255
fukui-station-east-entrance,Person,2025-10-26 20:00:00,2025-10-26 21:00:00,181
fukui-station-east-entrance,Person,2025-10-26 21:00:00,2025-10-26 22:00:00,117
fukui-station-east-entrance,Person,2025-10-26 22:00:00,2025-10-26 23:00:00,67
fukui-station-east-entrance,Person,2025-10-26 23:00:00,2025-10-27 00:00:00,0
