placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-09-25 00:00:00,2025-09-25 01:00:00,10
tojinbo-shotaro,Person,2025-09-25 01:00:00,2025-09-25 02:00:00,5
tojinbo-shotaro,Person,2025-09-25 02:00:00,2025-09-25 03:00:00,7
tojinbo-shotaro,Person,2025-09-25 03:00:00,2025-09-25 04:00:00,0
tojinbo-shotaro,Person,2025-09-25 04:00:00,2025-09-25 05:00:00,4
tojinbo-shotaro,Person,2025-09-25 05:00:00,2025-09-25 06:00:00,27
tojinbo-shotaro,Person,2025-09-25 06:00:00,2025-09-25 07:00:00,163
tojinbo-shotaro,Person,2025-09-25 07:00:00,2025-09-25 08:00:00,104
tojinbo-shotaro,Person,2025-09-25 08:00:00,2025-09-25 09:00:00,212
tojinbo-shotaro,Person,2025-09-25 09:00:00,2025-09-25 10:00:00,519
tojinbo-shotaro,Person,2025-09-25 10:00:00,2025-09-25 11:00:00,786
tojinbo-shotaro,Person,2025-09-25 11:00:00,2025-09-25 12:00:00,603
tojinbo-shotaro,Person,2025-09-25 12:00:00,2025-09-25 13:00:00,753
tojinbo-shotaro,Person,2025-09-25 13:00:00,2025-09-25 14:00:00,982
tojinbo-shotaro,Person,2025-09-25 14:00:00,2025-09-25 15:00:00,1230
tojinbo-shotaro,Person,2025-09-25 15:00:00,2025-09-25 16:00:00,743
tojinbo-shotaro,Person,2025-09-25 16:00:00,2025-09-25 17:00:00,804
tojinbo-shotaro,Person,2025-09-25 17:00:00,2025-09-25 18:00:00,223
tojinbo-shotaro,Person,2025-09-25 18:00:00,2025-09-25 19:00:00,23
tojinbo-shotaro,Person,2025-09-25 19:00:00,2025-09-25 20:00:00,3
tojinbo-shotaro,Person,2025-09-25 20:00:00,2025-09-25 21:00:00,0
tojinbo-shotaro,Person,2025-09-25 21:00:00,2025-09-25 22:00:00,0
tojinbo-shotaro,Person,2025-09-25 22:00:00,2025-09-25 23:00:00,0
tojinbo-shotaro,Person,2025-09-25 23:00:00,2025-09-26 00:00:00,0
