placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-09-30 00:00:00,2025-09-30 01:00:00,0
tojinbo-shotaro,Person,2025-09-30 01:00:00,2025-09-30 02:00:00,0
tojinbo-shotaro,Person,2025-09-30 02:00:00,2025-09-30 03:00:00,1
tojinbo-shotaro,Person,2025-09-30 03:00:00,2025-09-30 04:00:00,1
tojinbo-shotaro,Person,2025-09-30 04:00:00,2025-09-30 05:00:00,1
tojinbo-shotaro,Person,2025-09-30 05:00:00,2025-09-30 06:00:00,135
tojinbo-shotaro,Person,2025-09-30 06:00:00,2025-09-30 07:00:00,119
tojinbo-shotaro,Person,2025-09-30 07:00:00,2025-09-30 08:00:00,17
tojinbo-shotaro,Person,2025-09-30 08:00:00,2025-09-30 09:00:00,267
tojinbo-shotaro,Person,2025-09-30 09:00:00,2025-09-30 10:00:00,735
tojinbo-shotaro,Person,2025-09-30 10:00:00,2025-09-30 11:00:00,822
tojinbo-shotaro,Person,2025-09-30 11:00:00,2025-09-30 12:00:00,964
tojinbo-shotaro,Person,2025-09-30 12:00:00,2025-09-30 13:00:00,1166
tojinbo-shotaro,Person,2025-09-30 13:00:00,2025-09-30 14:00:00,951
tojinbo-shotaro,Person,2025-09-30 14:00:00,2025-09-30 15:00:00,1214
tojinbo-shotaro,Person,2025-09-30 15:00:00,2025-09-30 16:00:00,739
tojinbo-shotaro,Person,2025-09-30 16:00:00,2025-09-30 17:00:00,580
tojinbo-shotaro,Person,2025-09-30 17:00:00,2025-09-30 18:00:00,93
tojinbo-shotaro,Person,2025-09-30 18:00:00,2025-09-30 19:00:00,43
tojinbo-shotaro,Person,2025-09-30 19:00:00,2025-09-30 20:00:00,0
tojinbo-shotaro,Person,2025-09-30 20:00:00,2025-09-30 21:00:00,25
tojinbo-shotaro,Person,2025-09-30 21:00:00,2025-09-30 22:00:00,4
tojinbo-shotaro,Person,2025-09-30 22:00:00,2025-09-30 23:00:00,2
tojinbo-shotaro,Person,2025-09-30 23:00:00,2025-10-01 00:00:00,2
