placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-11-01 00:00:00,2025-11-02 00:00:00,13643
tojinbo-shotaro,Person,2025-11-02 00:00:00,2025-11-03 00:00:00,18273
tojinbo-shotaro,Person,2025-11-03 00:00:00,2025-11-04 00:00:00,12739
tojinbo-shotaro,Person,2025-11-04 00:00:00,2025-11-05 00:00:00,8805
tojinbo-shotaro,Person,2025-11-05 00:00:00,2025-11-06 00:00:00,7213
tojinbo-shotaro,Person,2025-11-06 00:00:00,2025-11-07 00:00:00,9433
tojinbo-shotaro,Person,2025-11-07 00:00:00,2025-11-08 00:00:00,11778
tojinbo-shotaro,Person,2025-11-08 00:00:00,2025-11-09 00:00:00,17459
tojinbo-shotaro,Person,2025-11-09 00:00:00,2025-11-10 00:00:00,9357
tojinbo-shotaro,Person,2025-11-10 00:00:00,2025-11-11 00:00:00,12935
tojinbo-shotaro,Person,2025-11-11 00:00:00,2025-11-12 00:00:00,11361
tojinbo-shotaro,Person,2025-11-12 00:00:00,2025-11-13 00:00:00,0
tojinbo-shotaro,Person,2025-11-13 00:00:00,2025-11-14 00:00:00,10896
tojinbo-shotaro,Person,2025-11-14 00:00:00,2025-11-15 00:00:00,12469
tojinbo-shotaro,Person,2025-11-15 00:00:00,2025-11-16 00:00:00,17678
tojinbo-shotaro,Person,2025-11-16 00:00:00,2025-11-17 00:00:00,17644
tojinbo-shotaro,Person,2025-11-17 00:00:00,2025-11-18 00:00:00,11963
tojinbo-shotaro,Person,2025-11-18 00:00:00,2025-11-19 00:00:00,8542
tojinbo-shotaro,Person,2025-11-19 00:00:00,2025-11-20 00:00:00,10442
tojinbo-shotaro,Person,2025-11-20 00:00:00,2025-11-21 00:00:00,11392
tojinbo-shotaro,Person,2025-11-21 00:00:00,2025-11-22 00:00:00,10698
tojinbo-shotaro,Person,2025-11-22 00:00:00,2025-11-23 00:00:00,16539
tojinbo-shotaro,Person,2025-11-23 00:00:00,2025-11-24 00:00:00,17701
tojinbo-shotaro,Person,2025-11-24 00:00:00,2025-11-25 00:00:00,17937
tojinbo-shotaro,Person,2025-11-25 00:00:00,2025-11-26 00:00:00,7645
tojinbo-shotaro,Person,2025-11-26 00:00:00,2025-11-27 00:00:00,8832
tojinbo-shotaro,Person,2025-11-27 00:00:00,2025-11-28 00:00:00,8501
tojinbo-shotaro,Person,2025-11-28 00:00:00,2025-11-29 00:00:00,8348
tojinbo-shotaro,Person,2025-11-29 00:00:00,2025-11-30 00:00:00,16116
tojinbo-shotaro,Person,2025-11-30 00:00:00,2025-12-01 00:00:00,17078
