placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-01 00:00:00,2025-04-02 00:00:00,6433
tojinbo-shotaro,Person,2025-04-02 00:00:00,2025-04-03 00:00:00,8326
tojinbo-shotaro,Person,2025-04-03 00:00:00,2025-04-04 00:00:00,6530
tojinbo-shotaro,Person,2025-04-04 00:00:00,2025-04-05 00:00:00,7516
tojinbo-shotaro,Person,2025-04-05 00:00:00,2025-04-06 00:00:00,11852
tojinbo-shotaro,Person,2025-04-06 00:00:00,2025-04-07 00:00:00,8345
tojinbo-shotaro,Person,2025-04-07 00:00:00,2025-04-08 00:00:00,5701
tojinbo-shotaro,Person,2025-04-08 00:00:00,2025-04-09 00:00:00,4833
tojinbo-shotaro,Person,2025-04-09 00:00:00,2025-04-10 00:00:00,4484
tojinbo-shotaro,Person,2025-04-10 00:00:00,2025-04-11 00:00:00,4669
tojinbo-shotaro,Person,2025-04-11 00:00:00,2025-04-12 00:00:00,4938
tojinbo-shotaro,Person,2025-04-12 00:00:00,2025-04-13 00:00:00,14794
tojinbo-shotaro,Person,2025-04-13 00:00:00,2025-04-14 00:00:00,6209
tojinbo-shotaro,Person,2025-04-14 00:00:00,2025-04-15 00:00:00,7377
tojinbo-shotaro,Person,2025-04-15 00:00:00,2025-04-16 00:00:00,3408
tojinbo-shotaro,Person,2025-04-16 00:00:00,2025-04-17 00:00:00,410
tojinbo-shotaro,Person,2025-04-17 00:00:00,2025-04-18 00:00:00,6510
tojinbo-shotaro,Person,2025-04-18 00:00:00,2025-04-19 00:00:00,8032
tojinbo-shotaro,Person,2025-04-19 00:00:00,2025-04-20 00:00:00,13663
tojinbo-shotaro,Person,2025-04-20 00:00:00,2025-04-21 00:00:00,11779
tojinbo-shotaro,Person,2025-04-21 00:00:00,2025-04-22 00:00:00,8034
tojinbo-shotaro,Person,2025-04-22 00:00:00,2025-04-23 00:00:00,5935
tojinbo-shotaro,Person,2025-04-23 00:00:00,2025-04-24 00:00:00,5343
tojinbo-shotaro,Person,2025-04-24 00:00:00,2025-04-25 00:00:00,5281
tojinbo-shotaro,Person,2025-04-25 00:00:00,2025-04-26 00:00:00,7074
tojinbo-shotaro,Person,2025-04-26 00:00:00,2025-04-27 00:00:00,15729
tojinbo-shotaro,Person,2025-04-27 00:00:00,2025-04-28 00:00:00,18495
tojinbo-shotaro,Person,2025-04-28 00:00:00,2025-04-29 00:00:00,11813
tojinbo-shotaro,Person,2025-04-29 00:00:00,2025-04-30 00:00:00,17342
tojinbo-shotaro,Person,2025-04-30 00:00:00,2025-05-01 00:00:00,13236
