placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2026-04-01 00:00:00,2026-04-02 00:00:00,173,0,40,12,16,24,19,10,4,0,0,9,10,6,10,9,0,3,0,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-02 00:00:00,2026-04-03 00:00:00,186,0,42,32,13,14,14,9,3,3,0,10,14,13,7,6,4,1,0,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2026-04-03 00:00:00,2026-04-04 00:00:00,188,0,75,18,17,18,12,6,2,1,0,8,8,8,9,3,1,1,0,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-04-04 00:00:00,2026-04-05 00:00:00,160,0,39,14,15,18,11,8,3,0,0,13,7,4,13,5,5,4,0,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-05 00:00:00,2026-04-06 00:00:00,493,0,117,47,41,64,38,27,17,5,0,17,27,33,26,17,8,7,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-06 00:00:00,2026-04-07 00:00:00,303,0,66,35,26,33,19,14,7,10,0,18,18,12,17,16,7,2,0,0,0,2,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-04-07 00:00:00,2026-04-08 00:00:00,50,0,7,5,7,7,2,1,2,3,0,2,2,4,2,1,1,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-08 00:00:00,2026-04-09 00:00:00,93,0,23,9,7,7,5,6,3,5,0,5,4,10,2,2,1,2,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-09 00:00:00,2026-04-10 00:00:00,187,2,34,16,15,11,19,11,11,5,0,5,10,13,12,5,10,4,2,0,0,0,0,1,0,1,0,0
tojinbo-shotaro,Face,2026-04-10 00:00:00,2026-04-11 00:00:00,19,0,1,1,2,3,2,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-11 00:00:00,2026-04-12 00:00:00,257,0,64,21,30,32,11,9,7,2,0,5,15,17,31,6,2,1,3,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-04-12 00:00:00,2026-04-13 00:00:00,351,0,58,50,42,40,20,12,12,3,0,13,26,25,26,12,4,4,2,0,1,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-04-13 00:00:00,2026-04-14 00:00:00,173,0,27,19,16,19,19,5,6,5,0,7,11,8,15,5,7,1,0,0,0,1,0,0,1,0,1,0
tojinbo-shotaro,Face,2026-04-14 00:00:00,2026-04-15 00:00:00,168,0,32,12,15,9,15,15,9,4,0,4,6,4,16,9,6,5,6,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-15 00:00:00,2026-04-16 00:00:00,26,0,5,2,2,4,2,0,0,1,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tojinbo-shotaro,Face,2026-04-16 00:00:00,2026-04-17 00:00:00,96,0,22,11,10,17,6,4,0,0,0,10,1,1,3,3,3,1,2,0,0,0,1,0,0,0,1,0
tojinbo-shotaro,Face,2026-04-17 00:00:00,2026-04-18 00:00:00,140,0,32,16,12,16,4,9,5,4,0,5,9,9,9,5,3,1,0,0,0,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-04-18 00:00:00,2026-04-19 00:00:00,403,0,106,53,39,59,23,15,10,1,0,8,33,19,7,14,11,2,1,0,0,1,0,1,0,0,0,0
tojinbo-shotaro,Face,2026-04-19 00:00:00,2026-04-20 00:00:00,619,0,126,52,69,78,47,26,20,14,0,29,39,47,31,19,5,8,4,0,1,1,1,2,0,0,0,0
tojinbo-shotaro,Face,2026-04-20 00:00:00,2026-04-21 00:00:00,132,0,22,3,9,12,10,6,5,4,0,11,11,8,13,6,4,2,2,0,1,1,0,1,1,0,0,0
tojinbo-shotaro,Face,2026-04-21 00:00:00,2026-04-22 00:00:00,44,0,7,5,6,4,3,4,1,1,0,1,0,5,0,1,2,1,2,0,0,0,1,0,0,0,0,0
tojinbo-shotaro,Face,2026-04-22 00:00:00,2026-04-23 00:00:00,147,0,28,10,10,14,11,8,5,1,0,9,10,18,11,2,1,3,5,0,0,0,1,0,0,0,0,0
