placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-03-15 16:00:00,2025-03-15 16:05:00,35,0,8,9,2,6,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:05:00,2025-03-15 16:10:00,27,0,5,5,4,4,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:10:00,2025-03-15 16:15:00,55,0,7,17,10,6,3,2,1,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:15:00,2025-03-15 16:20:00,30,0,5,6,7,1,1,1,3,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:20:00,2025-03-15 16:25:00,33,0,8,0,3,2,1,5,4,1,0,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:25:00,2025-03-15 16:30:00,16,0,2,0,2,1,2,0,0,0,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:30:00,2025-03-15 16:35:00,24,0,11,1,3,0,0,0,0,1,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:35:00,2025-03-15 16:40:00,13,0,2,2,1,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:40:00,2025-03-15 16:45:00,7,0,1,1,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:45:00,2025-03-15 16:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:50:00,2025-03-15 16:55:00,5,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-03-15 16:55:00,2025-03-15 17:00:00,20,0,6,4,3,0,3,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
