placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-02-06 15:00:00,2026-02-06 15:05:00,97
tojinbo-shotaro,Person,2026-02-06 15:05:00,2026-02-06 15:10:00,116
tojinbo-shotaro,Person,2026-02-06 15:10:00,2026-02-06 15:15:00,70
tojinbo-shotaro,Person,2026-02-06 15:15:00,2026-02-06 15:20:00,70
tojinbo-shotaro,Person,2026-02-06 15:20:00,2026-02-06 15:25:00,37
tojinbo-shotaro,Person,2026-02-06 15:25:00,2026-02-06 15:30:00,84
tojinbo-shotaro,Person,2026-02-06 15:30:00,2026-02-06 15:35:00,58
tojinbo-shotaro,Person,2026-02-06 15:35:00,2026-02-06 15:40:00,24
tojinbo-shotaro,Person,2026-02-06 15:40:00,2026-02-06 15:45:00,46
tojinbo-shotaro,Person,2026-02-06 15:45:00,2026-02-06 15:50:00,64
tojinbo-shotaro,Person,2026-02-06 15:50:00,2026-02-06 15:55:00,14
tojinbo-shotaro,Person,2026-02-06 15:55:00,2026-02-06 16:00:00,26
