placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-01-26 20:00:00,2026-01-26 20:05:00,6
fukui-station-east-entrance,Person,2026-01-26 20:05:00,2026-01-26 20:10:00,10
fukui-station-east-entrance,Person,2026-01-26 20:10:00,2026-01-26 20:15:00,12
fukui-station-east-entrance,Person,2026-01-26 20:15:00,2026-01-26 20:20:00,8
fukui-station-east-entrance,Person,2026-01-26 20:20:00,2026-01-26 20:25:00,12
fukui-station-east-entrance,Person,2026-01-26 20:25:00,2026-01-26 20:30:00,14
fukui-station-east-entrance,Person,2026-01-26 20:30:00,2026-01-26 20:35:00,4
fukui-station-east-entrance,Person,2026-01-26 20:35:00,2026-01-26 20:40:00,11
fukui-station-east-entrance,Person,2026-01-26 20:40:00,2026-01-26 20:45:00,18
fukui-station-east-entrance,Person,2026-01-26 20:45:00,2026-01-26 20:50:00,5
fukui-station-east-entrance,Person,2026-01-26 20:50:00,2026-01-26 20:55:00,5
fukui-station-east-entrance,Person,2026-01-26 20:55:00,2026-01-26 21:00:00,11
