placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2026-04-01 00:00:00,2026-04-02 00:00:00,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-02 00:00:00,2026-04-03 00:00:00,25,0,2,2,2,2,5,1,4,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-03 00:00:00,2026-04-04 00:00:00,27,1,8,1,0,2,3,3,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-04 00:00:00,2026-04-05 00:00:00,33,0,10,2,1,2,5,1,6,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-05 00:00:00,2026-04-06 00:00:00,292,0,141,13,5,16,16,22,29,42,0,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-06 00:00:00,2026-04-07 00:00:00,24,0,1,0,0,2,3,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-07 00:00:00,2026-04-08 00:00:00,9,0,0,0,1,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-08 00:00:00,2026-04-09 00:00:00,28,0,10,1,2,4,0,2,1,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-09 00:00:00,2026-04-10 00:00:00,15,0,2,0,0,4,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-10 00:00:00,2026-04-11 00:00:00,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-11 00:00:00,2026-04-12 00:00:00,144,0,49,11,3,16,6,17,22,13,0,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-12 00:00:00,2026-04-13 00:00:00,252,0,144,21,14,11,6,6,13,21,0,3,3,0,2,1,1,2,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-13 00:00:00,2026-04-14 00:00:00,191,1,41,14,5,21,6,18,33,44,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-14 00:00:00,2026-04-15 00:00:00,20,0,2,1,1,2,0,4,5,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-15 00:00:00,2026-04-16 00:00:00,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-16 00:00:00,2026-04-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-17 00:00:00,2026-04-18 00:00:00,43,0,11,1,0,2,6,3,14,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-18 00:00:00,2026-04-19 00:00:00,259,4,92,14,13,21,31,23,40,16,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-19 00:00:00,2026-04-20 00:00:00,379,2,116,24,25,33,40,49,51,22,2,7,1,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-20 00:00:00,2026-04-21 00:00:00,35,0,5,1,0,4,2,3,6,9,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-21 00:00:00,2026-04-22 00:00:00,9,0,1,0,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2026-04-22 00:00:00,2026-04-23 00:00:00,34,0,5,0,1,3,4,5,8,3,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
