placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-04 00:00:00,2025-04-04 01:00:00,0
tojinbo-shotaro,Person,2025-04-04 01:00:00,2025-04-04 02:00:00,3
tojinbo-shotaro,Person,2025-04-04 02:00:00,2025-04-04 03:00:00,1
tojinbo-shotaro,Person,2025-04-04 03:00:00,2025-04-04 04:00:00,0
tojinbo-shotaro,Person,2025-04-04 04:00:00,2025-04-04 05:00:00,1
tojinbo-shotaro,Person,2025-04-04 05:00:00,2025-04-04 06:00:00,0
tojinbo-shotaro,Person,2025-04-04 06:00:00,2025-04-04 07:00:00,80
tojinbo-shotaro,Person,2025-04-04 07:00:00,2025-04-04 08:00:00,87
tojinbo-shotaro,Person,2025-04-04 08:00:00,2025-04-04 09:00:00,212
tojinbo-shotaro,Person,2025-04-04 09:00:00,2025-04-04 10:00:00,282
tojinbo-shotaro,Person,2025-04-04 10:00:00,2025-04-04 11:00:00,722
tojinbo-shotaro,Person,2025-04-04 11:00:00,2025-04-04 12:00:00,880
tojinbo-shotaro,Person,2025-04-04 12:00:00,2025-04-04 13:00:00,928
tojinbo-shotaro,Person,2025-04-04 13:00:00,2025-04-04 14:00:00,1197
tojinbo-shotaro,Person,2025-04-04 14:00:00,2025-04-04 15:00:00,1256
tojinbo-shotaro,Person,2025-04-04 15:00:00,2025-04-04 16:00:00,992
tojinbo-shotaro,Person,2025-04-04 16:00:00,2025-04-04 17:00:00,688
tojinbo-shotaro,Person,2025-04-04 17:00:00,2025-04-04 18:00:00,115
tojinbo-shotaro,Person,2025-04-04 18:00:00,2025-04-04 19:00:00,29
tojinbo-shotaro,Person,2025-04-04 19:00:00,2025-04-04 20:00:00,10
tojinbo-shotaro,Person,2025-04-04 20:00:00,2025-04-04 21:00:00,0
tojinbo-shotaro,Person,2025-04-04 21:00:00,2025-04-04 22:00:00,0
tojinbo-shotaro,Person,2025-04-04 22:00:00,2025-04-04 23:00:00,13
tojinbo-shotaro,Person,2025-04-04 23:00:00,2025-04-05 00:00:00,20
