placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-09-24 14:00:00,2025-09-24 14:05:00,149
tojinbo-shotaro,Person,2025-09-24 14:05:00,2025-09-24 14:10:00,90
tojinbo-shotaro,Person,2025-09-24 14:10:00,2025-09-24 14:15:00,90
tojinbo-shotaro,Person,2025-09-24 14:15:00,2025-09-24 14:20:00,94
tojinbo-shotaro,Person,2025-09-24 14:20:00,2025-09-24 14:25:00,197
tojinbo-shotaro,Person,2025-09-24 14:25:00,2025-09-24 14:30:00,103
tojinbo-shotaro,Person,2025-09-24 14:30:00,2025-09-24 14:35:00,148
tojinbo-shotaro,Person,2025-09-24 14:35:00,2025-09-24 14:40:00,139
tojinbo-shotaro,Person,2025-09-24 14:40:00,2025-09-24 14:45:00,140
tojinbo-shotaro,Person,2025-09-24 14:45:00,2025-09-24 14:50:00,96
tojinbo-shotaro,Person,2025-09-24 14:50:00,2025-09-24 14:55:00,119
tojinbo-shotaro,Person,2025-09-24 14:55:00,2025-09-24 15:00:00,137
