placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-03-14 00:00:00,2025-03-14 01:00:00,0
fukui-station-east-entrance,Person,2025-03-14 01:00:00,2025-03-14 02:00:00,0
fukui-station-east-entrance,Person,2025-03-14 02:00:00,2025-03-14 03:00:00,0
fukui-station-east-entrance,Person,2025-03-14 03:00:00,2025-03-14 04:00:00,0
fukui-station-east-entrance,Person,2025-03-14 04:00:00,2025-03-14 05:00:00,0
fukui-station-east-entrance,Person,2025-03-14 05:00:00,2025-03-14 06:00:00,19
fukui-station-east-entrance,Person,2025-03-14 06:00:00,2025-03-14 07:00:00,89
fukui-station-east-entrance,Person,2025-03-14 07:00:00,2025-03-14 08:00:00,142
fukui-station-east-entrance,Person,2025-03-14 08:00:00,2025-03-14 09:00:00,339
fukui-station-east-entrance,Person,2025-03-14 09:00:00,2025-03-14 10:00:00,410
fukui-station-east-entrance,Person,2025-03-14 10:00:00,2025-03-14 11:00:00,591
fukui-station-east-entrance,Person,2025-03-14 11:00:00,2025-03-14 12:00:00,559
fukui-station-east-entrance,Person,2025-03-14 12:00:00,2025-03-14 13:00:00,572
fukui-station-east-entrance,Person,2025-03-14 13:00:00,2025-03-14 14:00:00,601
fukui-station-east-entrance,Person,2025-03-14 14:00:00,2025-03-14 15:00:00,635
fukui-station-east-entrance,Person,2025-03-14 15:00:00,2025-03-14 16:00:00,730
fukui-station-east-entrance,Person,2025-03-14 16:00:00,2025-03-14 17:00:00,786
fukui-station-east-entrance,Person,2025-03-14 17:00:00,2025-03-14 18:00:00,837
fukui-station-east-entrance,Person,2025-03-14 18:00:00,2025-03-14 19:00:00,822
fukui-station-east-entrance,Person,2025-03-14 19:00:00,2025-03-14 20:00:00,218
fukui-station-east-entrance,Person,2025-03-14 20:00:00,2025-03-14 21:00:00,216
fukui-station-east-entrance,Person,2025-03-14 21:00:00,2025-03-14 22:00:00,186
fukui-station-east-entrance,Person,2025-03-14 22:00:00,2025-03-14 23:00:00,107
fukui-station-east-entrance,Person,2025-03-14 23:00:00,2025-03-15 00:00:00,4
