placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-03-16 00:00:00,2025-03-16 01:00:00,0
fukui-station-east-entrance,Person,2025-03-16 01:00:00,2025-03-16 02:00:00,0
fukui-station-east-entrance,Person,2025-03-16 02:00:00,2025-03-16 03:00:00,0
fukui-station-east-entrance,Person,2025-03-16 03:00:00,2025-03-16 04:00:00,0
fukui-station-east-entrance,Person,2025-03-16 04:00:00,2025-03-16 05:00:00,0
fukui-station-east-entrance,Person,2025-03-16 05:00:00,2025-03-16 06:00:00,20
fukui-station-east-entrance,Person,2025-03-16 06:00:00,2025-03-16 07:00:00,124
fukui-station-east-entrance,Person,2025-03-16 07:00:00,2025-03-16 08:00:00,201
fukui-station-east-entrance,Person,2025-03-16 08:00:00,2025-03-16 09:00:00,604
fukui-station-east-entrance,Person,2025-03-16 09:00:00,2025-03-16 10:00:00,773
fukui-station-east-entrance,Person,2025-03-16 10:00:00,2025-03-16 11:00:00,1068
fukui-station-east-entrance,Person,2025-03-16 11:00:00,2025-03-16 12:00:00,1168
fukui-station-east-entrance,Person,2025-03-16 12:00:00,2025-03-16 13:00:00,1226
fukui-station-east-entrance,Person,2025-03-16 13:00:00,2025-03-16 14:00:00,1273
fukui-station-east-entrance,Person,2025-03-16 14:00:00,2025-03-16 15:00:00,1341
fukui-station-east-entrance,Person,2025-03-16 15:00:00,2025-03-16 16:00:00,1218
fukui-station-east-entrance,Person,2025-03-16 16:00:00,2025-03-16 17:00:00,1196
fukui-station-east-entrance,Person,2025-03-16 17:00:00,2025-03-16 18:00:00,928
fukui-station-east-entrance,Person,2025-03-16 18:00:00,2025-03-16 19:00:00,654
fukui-station-east-entrance,Person,2025-03-16 19:00:00,2025-03-16 20:00:00,241
fukui-station-east-entrance,Person,2025-03-16 20:00:00,2025-03-16 21:00:00,217
fukui-station-east-entrance,Person,2025-03-16 21:00:00,2025-03-16 22:00:00,104
fukui-station-east-entrance,Person,2025-03-16 22:00:00,2025-03-16 23:00:00,36
fukui-station-east-entrance,Person,2025-03-16 23:00:00,2025-03-17 00:00:00,3
