placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-05-17 00:00:00,2025-05-17 01:00:00,0
fukui-station-east-entrance,Person,2025-05-17 01:00:00,2025-05-17 02:00:00,0
fukui-station-east-entrance,Person,2025-05-17 02:00:00,2025-05-17 03:00:00,0
fukui-station-east-entrance,Person,2025-05-17 03:00:00,2025-05-17 04:00:00,0
fukui-station-east-entrance,Person,2025-05-17 04:00:00,2025-05-17 05:00:00,0
fukui-station-east-entrance,Person,2025-05-17 05:00:00,2025-05-17 06:00:00,39
fukui-station-east-entrance,Person,2025-05-17 06:00:00,2025-05-17 07:00:00,205
fukui-station-east-entrance,Person,2025-05-17 07:00:00,2025-05-17 08:00:00,233
fukui-station-east-entrance,Person,2025-05-17 08:00:00,2025-05-17 09:00:00,570
fukui-station-east-entrance,Person,2025-05-17 09:00:00,2025-05-17 10:00:00,738
fukui-station-east-entrance,Person,2025-05-17 10:00:00,2025-05-17 11:00:00,1008
fukui-station-east-entrance,Person,2025-05-17 11:00:00,2025-05-17 12:00:00,959
fukui-station-east-entrance,Person,2025-05-17 12:00:00,2025-05-17 13:00:00,1064
fukui-station-east-entrance,Person,2025-05-17 13:00:00,2025-05-17 14:00:00,818
fukui-station-east-entrance,Person,2025-05-17 14:00:00,2025-05-17 15:00:00,1095
fukui-station-east-entrance,Person,2025-05-17 15:00:00,2025-05-17 16:00:00,1051
fukui-station-east-entrance,Person,2025-05-17 16:00:00,2025-05-17 17:00:00,1057
fukui-station-east-entrance,Person,2025-05-17 17:00:00,2025-05-17 18:00:00,1038
fukui-station-east-entrance,Person,2025-05-17 18:00:00,2025-05-17 19:00:00,725
fukui-station-east-entrance,Person,2025-05-17 19:00:00,2025-05-17 20:00:00,207
fukui-station-east-entrance,Person,2025-05-17 20:00:00,2025-05-17 21:00:00,178
fukui-station-east-entrance,Person,2025-05-17 21:00:00,2025-05-17 22:00:00,150
fukui-station-east-entrance,Person,2025-05-17 22:00:00,2025-05-17 23:00:00,61
fukui-station-east-entrance,Person,2025-05-17 23:00:00,2025-05-18 00:00:00,3
