placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-05-04 00:00:00,2025-05-04 01:00:00,0
fukui-station-east-entrance,Person,2025-05-04 01:00:00,2025-05-04 02:00:00,0
fukui-station-east-entrance,Person,2025-05-04 02:00:00,2025-05-04 03:00:00,0
fukui-station-east-entrance,Person,2025-05-04 03:00:00,2025-05-04 04:00:00,0
fukui-station-east-entrance,Person,2025-05-04 04:00:00,2025-05-04 05:00:00,0
fukui-station-east-entrance,Person,2025-05-04 05:00:00,2025-05-04 06:00:00,0
fukui-station-east-entrance,Person,2025-05-04 06:00:00,2025-05-04 07:00:00,0
fukui-station-east-entrance,Person,2025-05-04 07:00:00,2025-05-04 08:00:00,0
fukui-station-east-entrance,Person,2025-05-04 08:00:00,2025-05-04 09:00:00,0
fukui-station-east-entrance,Person,2025-05-04 09:00:00,2025-05-04 10:00:00,0
fukui-station-east-entrance,Person,2025-05-04 10:00:00,2025-05-04 11:00:00,0
fukui-station-east-entrance,Person,2025-05-04 11:00:00,2025-05-04 12:00:00,563
fukui-station-east-entrance,Person,2025-05-04 12:00:00,2025-05-04 13:00:00,1174
fukui-station-east-entrance,Person,2025-05-04 13:00:00,2025-05-04 14:00:00,1098
fukui-station-east-entrance,Person,2025-05-04 14:00:00,2025-05-04 15:00:00,1384
fukui-station-east-entrance,Person,2025-05-04 15:00:00,2025-05-04 16:00:00,1580
fukui-station-east-entrance,Person,2025-05-04 16:00:00,2025-05-04 17:00:00,1503
fukui-station-east-entrance,Person,2025-05-04 17:00:00,2025-05-04 18:00:00,1346
fukui-station-east-entrance,Person,2025-05-04 18:00:00,2025-05-04 19:00:00,1057
fukui-station-east-entrance,Person,2025-05-04 19:00:00,2025-05-04 20:00:00,460
fukui-station-east-entrance,Person,2025-05-04 20:00:00,2025-05-04 21:00:00,353
fukui-station-east-entrance,Person,2025-05-04 21:00:00,2025-05-04 22:00:00,219
fukui-station-east-entrance,Person,2025-05-04 22:00:00,2025-05-04 23:00:00,90
fukui-station-east-entrance,Person,2025-05-04 23:00:00,2025-05-05 00:00:00,0
