placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-05-30 00:00:00,2025-05-30 01:00:00,0
fukui-station-east-entrance,Person,2025-05-30 01:00:00,2025-05-30 02:00:00,0
fukui-station-east-entrance,Person,2025-05-30 02:00:00,2025-05-30 03:00:00,0
fukui-station-east-entrance,Person,2025-05-30 03:00:00,2025-05-30 04:00:00,0
fukui-station-east-entrance,Person,2025-05-30 04:00:00,2025-05-30 05:00:00,0
fukui-station-east-entrance,Person,2025-05-30 05:00:00,2025-05-30 06:00:00,32
fukui-station-east-entrance,Person,2025-05-30 06:00:00,2025-05-30 07:00:00,130
fukui-station-east-entrance,Person,2025-05-30 07:00:00,2025-05-30 08:00:00,263
fukui-station-east-entrance,Person,2025-05-30 08:00:00,2025-05-30 09:00:00,435
fukui-station-east-entrance,Person,2025-05-30 09:00:00,2025-05-30 10:00:00,525
fukui-station-east-entrance,Person,2025-05-30 10:00:00,2025-05-30 11:00:00,520
fukui-station-east-entrance,Person,2025-05-30 11:00:00,2025-05-30 12:00:00,458
fukui-station-east-entrance,Person,2025-05-30 12:00:00,2025-05-30 13:00:00,579
fukui-station-east-entrance,Person,2025-05-30 13:00:00,2025-05-30 14:00:00,701
fukui-station-east-entrance,Person,2025-05-30 14:00:00,2025-05-30 15:00:00,573
fukui-station-east-entrance,Person,2025-05-30 15:00:00,2025-05-30 16:00:00,656
fukui-station-east-entrance,Person,2025-05-30 16:00:00,2025-05-30 17:00:00,934
fukui-station-east-entrance,Person,2025-05-30 17:00:00,2025-05-30 18:00:00,732
fukui-station-east-entrance,Person,2025-05-30 18:00:00,2025-05-30 19:00:00,782
fukui-station-east-entrance,Person,2025-05-30 19:00:00,2025-05-30 20:00:00,226
fukui-station-east-entrance,Person,2025-05-30 20:00:00,2025-05-30 21:00:00,209
fukui-station-east-entrance,Person,2025-05-30 21:00:00,2025-05-30 22:00:00,160
fukui-station-east-entrance,Person,2025-05-30 22:00:00,2025-05-30 23:00:00,113
fukui-station-east-entrance,Person,2025-05-30 23:00:00,2025-05-31 00:00:00,15
