placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-05-12 00:00:00,2025-05-12 01:00:00,0
fukui-station-east-entrance,Person,2025-05-12 01:00:00,2025-05-12 02:00:00,0
fukui-station-east-entrance,Person,2025-05-12 02:00:00,2025-05-12 03:00:00,0
fukui-station-east-entrance,Person,2025-05-12 03:00:00,2025-05-12 04:00:00,0
fukui-station-east-entrance,Person,2025-05-12 04:00:00,2025-05-12 05:00:00,0
fukui-station-east-entrance,Person,2025-05-12 05:00:00,2025-05-12 06:00:00,16
fukui-station-east-entrance,Person,2025-05-12 06:00:00,2025-05-12 07:00:00,127
fukui-station-east-entrance,Person,2025-05-12 07:00:00,2025-05-12 08:00:00,221
fukui-station-east-entrance,Person,2025-05-12 08:00:00,2025-05-12 09:00:00,461
fukui-station-east-entrance,Person,2025-05-12 09:00:00,2025-05-12 10:00:00,608
fukui-station-east-entrance,Person,2025-05-12 10:00:00,2025-05-12 11:00:00,631
fukui-station-east-entrance,Person,2025-05-12 11:00:00,2025-05-12 12:00:00,493
fukui-station-east-entrance,Person,2025-05-12 12:00:00,2025-05-12 13:00:00,635
fukui-station-east-entrance,Person,2025-05-12 13:00:00,2025-05-12 14:00:00,476
fukui-station-east-entrance,Person,2025-05-12 14:00:00,2025-05-12 15:00:00,657
fukui-station-east-entrance,Person,2025-05-12 15:00:00,2025-05-12 16:00:00,719
fukui-station-east-entrance,Person,2025-05-12 16:00:00,2025-05-12 17:00:00,867
fukui-station-east-entrance,Person,2025-05-12 17:00:00,2025-05-12 18:00:00,771
fukui-station-east-entrance,Person,2025-05-12 18:00:00,2025-05-12 19:00:00,714
fukui-station-east-entrance,Person,2025-05-12 19:00:00,2025-05-12 20:00:00,147
fukui-station-east-entrance,Person,2025-05-12 20:00:00,2025-05-12 21:00:00,123
fukui-station-east-entrance,Person,2025-05-12 21:00:00,2025-05-12 22:00:00,65
fukui-station-east-entrance,Person,2025-05-12 22:00:00,2025-05-12 23:00:00,38
fukui-station-east-entrance,Person,2025-05-12 23:00:00,2025-05-13 00:00:00,9
