placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-20 11:00:00,2025-04-20 11:05:00,145
tojinbo-shotaro,Person,2025-04-20 11:05:00,2025-04-20 11:10:00,119
tojinbo-shotaro,Person,2025-04-20 11:10:00,2025-04-20 11:15:00,125
tojinbo-shotaro,Person,2025-04-20 11:15:00,2025-04-20 11:20:00,185
tojinbo-shotaro,Person,2025-04-20 11:20:00,2025-04-20 11:25:00,154
tojinbo-shotaro,Person,2025-04-20 11:25:00,2025-04-20 11:30:00,144
tojinbo-shotaro,Person,2025-04-20 11:30:00,2025-04-20 11:35:00,113
tojinbo-shotaro,Person,2025-04-20 11:35:00,2025-04-20 11:40:00,171
tojinbo-shotaro,Person,2025-04-20 11:40:00,2025-04-20 11:45:00,139
tojinbo-shotaro,Person,2025-04-20 11:45:00,2025-04-20 11:50:00,132
tojinbo-shotaro,Person,2025-04-20 11:50:00,2025-04-20 11:55:00,153
tojinbo-shotaro,Person,2025-04-20 11:55:00,2025-04-20 12:00:00,121
