placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-02-20 00:00:00,2025-02-20 01:00:00,0
fukui-station-east-entrance,Person,2025-02-20 01:00:00,2025-02-20 02:00:00,0
fukui-station-east-entrance,Person,2025-02-20 02:00:00,2025-02-20 03:00:00,0
fukui-station-east-entrance,Person,2025-02-20 03:00:00,2025-02-20 04:00:00,0
fukui-station-east-entrance,Person,2025-02-20 04:00:00,2025-02-20 05:00:00,0
fukui-station-east-entrance,Person,2025-02-20 05:00:00,2025-02-20 06:00:00,20
fukui-station-east-entrance,Person,2025-02-20 06:00:00,2025-02-20 07:00:00,63
fukui-station-east-entrance,Person,2025-02-20 07:00:00,2025-02-20 08:00:00,176
fukui-station-east-entrance,Person,2025-02-20 08:00:00,2025-02-20 09:00:00,288
fukui-station-east-entrance,Person,2025-02-20 09:00:00,2025-02-20 10:00:00,365
fukui-station-east-entrance,Person,2025-02-20 10:00:00,2025-02-20 11:00:00,379
fukui-station-east-entrance,Person,2025-02-20 11:00:00,2025-02-20 12:00:00,480
fukui-station-east-entrance,Person,2025-02-20 12:00:00,2025-02-20 13:00:00,599
fukui-station-east-entrance,Person,2025-02-20 13:00:00,2025-02-20 14:00:00,401
fukui-station-east-entrance,Person,2025-02-20 14:00:00,2025-02-20 15:00:00,400
fukui-station-east-entrance,Person,2025-02-20 15:00:00,2025-02-20 16:00:00,632
fukui-station-east-entrance,Person,2025-02-20 16:00:00,2025-02-20 17:00:00,530
fukui-station-east-entrance,Person,2025-02-20 17:00:00,2025-02-20 18:00:00,402
fukui-station-east-entrance,Person,2025-02-20 18:00:00,2025-02-20 19:00:00,401
fukui-station-east-entrance,Person,2025-02-20 19:00:00,2025-02-20 20:00:00,162
fukui-station-east-entrance,Person,2025-02-20 20:00:00,2025-02-20 21:00:00,134
fukui-station-east-entrance,Person,2025-02-20 21:00:00,2025-02-20 22:00:00,84
fukui-station-east-entrance,Person,2025-02-20 22:00:00,2025-02-20 23:00:00,57
fukui-station-east-entrance,Person,2025-02-20 23:00:00,2025-02-21 00:00:00,0
