placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-20 00:00:00,2024-12-21 00:00:00,3778
tojinbo-shotaro,Person,2024-12-21 00:00:00,2024-12-22 00:00:00,7411
tojinbo-shotaro,Person,2024-12-22 00:00:00,2024-12-23 00:00:00,5748
tojinbo-shotaro,Person,2024-12-23 00:00:00,2024-12-24 00:00:00,3363
tojinbo-shotaro,Person,2024-12-24 00:00:00,2024-12-25 00:00:00,2835
tojinbo-shotaro,Person,2024-12-25 00:00:00,2024-12-26 00:00:00,5189
tojinbo-shotaro,Person,2024-12-26 00:00:00,2024-12-27 00:00:00,3774
tojinbo-shotaro,Person,2024-12-27 00:00:00,2024-12-28 00:00:00,5116
tojinbo-shotaro,Person,2024-12-28 00:00:00,2024-12-29 00:00:00,6610
tojinbo-shotaro,Person,2024-12-29 00:00:00,2024-12-30 00:00:00,9074
tojinbo-shotaro,Person,2024-12-30 00:00:00,2024-12-31 00:00:00,0
tojinbo-shotaro,Person,2024-12-31 00:00:00,2025-01-01 00:00:00,9548
