placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-22 16:00:00,2025-04-22 16:05:00,52
tojinbo-shotaro,Person,2025-04-22 16:05:00,2025-04-22 16:10:00,46
tojinbo-shotaro,Person,2025-04-22 16:10:00,2025-04-22 16:15:00,70
tojinbo-shotaro,Person,2025-04-22 16:15:00,2025-04-22 16:20:00,35
tojinbo-shotaro,Person,2025-04-22 16:20:00,2025-04-22 16:25:00,90
tojinbo-shotaro,Person,2025-04-22 16:25:00,2025-04-22 16:30:00,90
tojinbo-shotaro,Person,2025-04-22 16:30:00,2025-04-22 16:35:00,18
tojinbo-shotaro,Person,2025-04-22 16:35:00,2025-04-22 16:40:00,27
tojinbo-shotaro,Person,2025-04-22 16:40:00,2025-04-22 16:45:00,26
tojinbo-shotaro,Person,2025-04-22 16:45:00,2025-04-22 16:50:00,17
tojinbo-shotaro,Person,2025-04-22 16:50:00,2025-04-22 16:55:00,56
tojinbo-shotaro,Person,2025-04-22 16:55:00,2025-04-22 17:00:00,19
