placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-09-16 00:00:00,2025-09-16 01:00:00,0
fukui-station-east-entrance,Person,2025-09-16 01:00:00,2025-09-16 02:00:00,0
fukui-station-east-entrance,Person,2025-09-16 02:00:00,2025-09-16 03:00:00,0
fukui-station-east-entrance,Person,2025-09-16 03:00:00,2025-09-16 04:00:00,0
fukui-station-east-entrance,Person,2025-09-16 04:00:00,2025-09-16 05:00:00,0
fukui-station-east-entrance,Person,2025-09-16 05:00:00,2025-09-16 06:00:00,30
fukui-station-east-entrance,Person,2025-09-16 06:00:00,2025-09-16 07:00:00,80
fukui-station-east-entrance,Person,2025-09-16 07:00:00,2025-09-16 08:00:00,388
fukui-station-east-entrance,Person,2025-09-16 08:00:00,2025-09-16 09:00:00,424
fukui-station-east-entrance,Person,2025-09-16 09:00:00,2025-09-16 10:00:00,598
fukui-station-east-entrance,Person,2025-09-16 10:00:00,2025-09-16 11:00:00,554
fukui-station-east-entrance,Person,2025-09-16 11:00:00,2025-09-16 12:00:00,437
fukui-station-east-entrance,Person,2025-09-16 12:00:00,2025-09-16 13:00:00,501
fukui-station-east-entrance,Person,2025-09-16 13:00:00,2025-09-16 14:00:00,544
fukui-station-east-entrance,Person,2025-09-16 14:00:00,2025-09-16 15:00:00,542
fukui-station-east-entrance,Person,2025-09-16 15:00:00,2025-09-16 16:00:00,527
fukui-station-east-entrance,Person,2025-09-16 16:00:00,2025-09-16 17:00:00,788
fukui-station-east-entrance,Person,2025-09-16 17:00:00,2025-09-16 18:00:00,650
fukui-station-east-entrance,Person,2025-09-16 18:00:00,2025-09-16 19:00:00,502
fukui-station-east-entrance,Person,2025-09-16 19:00:00,2025-09-16 20:00:00,208
fukui-station-east-entrance,Person,2025-09-16 20:00:00,2025-09-16 21:00:00,171
fukui-station-east-entrance,Person,2025-09-16 21:00:00,2025-09-16 22:00:00,84
fukui-station-east-entrance,Person,2025-09-16 22:00:00,2025-09-16 23:00:00,63
fukui-station-east-entrance,Person,2025-09-16 23:00:00,2025-09-17 00:00:00,0
