placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-04-29 13:00:00,2025-04-29 13:05:00,172
tojinbo-shotaro,Person,2025-04-29 13:05:00,2025-04-29 13:10:00,215
tojinbo-shotaro,Person,2025-04-29 13:10:00,2025-04-29 13:15:00,207
tojinbo-shotaro,Person,2025-04-29 13:15:00,2025-04-29 13:20:00,195
tojinbo-shotaro,Person,2025-04-29 13:20:00,2025-04-29 13:25:00,172
tojinbo-shotaro,Person,2025-04-29 13:25:00,2025-04-29 13:30:00,183
tojinbo-shotaro,Person,2025-04-29 13:30:00,2025-04-29 13:35:00,214
tojinbo-shotaro,Person,2025-04-29 13:35:00,2025-04-29 13:40:00,217
tojinbo-shotaro,Person,2025-04-29 13:40:00,2025-04-29 13:45:00,205
tojinbo-shotaro,Person,2025-04-29 13:45:00,2025-04-29 13:50:00,226
tojinbo-shotaro,Person,2025-04-29 13:50:00,2025-04-29 13:55:00,234
tojinbo-shotaro,Person,2025-04-29 13:55:00,2025-04-29 14:00:00,231
