placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-12-25 11:00:00,2025-12-25 11:05:00,11
tojinbo-shotaro,Person,2025-12-25 11:05:00,2025-12-25 11:10:00,18
tojinbo-shotaro,Person,2025-12-25 11:10:00,2025-12-25 11:15:00,39
tojinbo-shotaro,Person,2025-12-25 11:15:00,2025-12-25 11:20:00,37
tojinbo-shotaro,Person,2025-12-25 11:20:00,2025-12-25 11:25:00,16
tojinbo-shotaro,Person,2025-12-25 11:25:00,2025-12-25 11:30:00,29
tojinbo-shotaro,Person,2025-12-25 11:30:00,2025-12-25 11:35:00,12
tojinbo-shotaro,Person,2025-12-25 11:35:00,2025-12-25 11:40:00,11
tojinbo-shotaro,Person,2025-12-25 11:40:00,2025-12-25 11:45:00,24
tojinbo-shotaro,Person,2025-12-25 11:45:00,2025-12-25 11:50:00,14
tojinbo-shotaro,Person,2025-12-25 11:50:00,2025-12-25 11:55:00,11
tojinbo-shotaro,Person,2025-12-25 11:55:00,2025-12-25 12:00:00,32
