placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-03-27 00:00:00,2025-03-27 01:00:00,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 01:00:00,2025-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 02:00:00,2025-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 03:00:00,2025-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 04:00:00,2025-03-27 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 05:00:00,2025-03-27 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 06:00:00,2025-03-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 07:00:00,2025-03-27 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 08:00:00,2025-03-27 09:00:00,14,0,3,2,1,0,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 09:00:00,2025-03-27 10:00:00,36,0,8,0,4,4,1,4,1,3,0,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 10:00:00,2025-03-27 11:00:00,46,2,18,2,4,2,2,0,1,0,0,4,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 11:00:00,2025-03-27 12:00:00,32,0,11,3,2,2,3,1,0,0,0,2,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 12:00:00,2025-03-27 13:00:00,39,0,21,1,1,2,2,1,0,0,1,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 13:00:00,2025-03-27 14:00:00,32,0,6,1,3,4,2,3,1,1,0,2,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 14:00:00,2025-03-27 15:00:00,35,0,14,2,1,4,0,0,2,1,0,3,1,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 15:00:00,2025-03-27 16:00:00,25,0,7,2,2,3,1,0,2,0,0,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 16:00:00,2025-03-27 17:00:00,74,0,21,6,6,4,3,4,1,1,0,12,0,2,2,4,5,1,1,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 17:00:00,2025-03-27 18:00:00,26,1,6,2,2,1,1,0,0,0,0,5,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 18:00:00,2025-03-27 19:00:00,18,0,5,2,1,4,1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 19:00:00,2025-03-27 20:00:00,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 20:00:00,2025-03-27 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 21:00:00,2025-03-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 22:00:00,2025-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-03-27 23:00:00,2025-03-28 00:00:00,44,0,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
