placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2025-05-05 12:00:00,2025-05-05 12:05:00,265
tojinbo-shotaro,Person,2025-05-05 12:05:00,2025-05-05 12:10:00,271
tojinbo-shotaro,Person,2025-05-05 12:10:00,2025-05-05 12:15:00,161
tojinbo-shotaro,Person,2025-05-05 12:15:00,2025-05-05 12:20:00,208
tojinbo-shotaro,Person,2025-05-05 12:20:00,2025-05-05 12:25:00,145
tojinbo-shotaro,Person,2025-05-05 12:25:00,2025-05-05 12:30:00,166
tojinbo-shotaro,Person,2025-05-05 12:30:00,2025-05-05 12:35:00,51
tojinbo-shotaro,Person,2025-05-05 12:35:00,2025-05-05 12:40:00,54
tojinbo-shotaro,Person,2025-05-05 12:40:00,2025-05-05 12:45:00,56
tojinbo-shotaro,Person,2025-05-05 12:45:00,2025-05-05 12:50:00,212
tojinbo-shotaro,Person,2025-05-05 12:50:00,2025-05-05 12:55:00,153
tojinbo-shotaro,Person,2025-05-05 12:55:00,2025-05-05 13:00:00,137
